product_id,sku,title,brand,url,price_azn,old_price_azn,discount_azn,specs,category,category2,category3
120506,TM-DG-KOT-1114-NB-3312,Notbuk Asus VivoBook Pro 15 N6506CU-MA053 (90NB15E3-M003F0),Asus,https://kontakt.az/notbuk-asus-vivobook-pro-15-n6506cu-ma053-90nb15e3-m003f0,3599.99,4699.99,1100.0,"Prosessor: Intel Core Ultra 7 255H, 2.0 - 5.1 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120500,TM-DG-KOT-1114-NB-3299,Notbuk Asus VivoBook S14 S3407CA-LY014 (90NB16J1-M006T0),Asus,https://kontakt.az/notbuk-asus-vivobook-s14-s3407ca-ly014-90nb16j1-m006t0,1679.99,2199.99,520.0,"Prosessor: Intel Core Ultra 5 225H, 1.7-4.9 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
121510,TM-DG-KOT-1114-NB-3417,Notbuk MSI Cyborg 17 B13WGKG-237XAZ (9S7-17U332-237),MSI,https://kontakt.az/notbuk-msi-cyborg-17-b13wgkg-237xaz-9s7-17u332-237,2999.99,4699.99,1700.0,"Prosessor: Intel Core i7 13620H, 1.8 - 4.9 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120382,TM-DG-KOT-1114-NB-3298,Notbuk Asus VivoBook 17 X1704VA-AU1093 (90NB13X2-M00UH0),Asus,https://kontakt.az/notbuk-asus-vivobook-17-x1704va-au1093-90nb13x2-m00uh0,1649.99,2249.99,600.0,"Prosessor: Intel Core i7 150U, 1.2 - 5.4 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
101343,TM-DG-KOT-1114-NB-2698,Notbuk Asus VivoBook S14 OLED M5406WA-PP067 (90NB14P1-M003E0),Asus,https://kontakt.az/notbuk-asus-vivobook-s14-oled-m5406wa-pp067-90nb14p1-m003e0,2649.99,2989.99,340.0,"Prosessor: AMD Ryzen AI 9 HX 370, 2.0 - 5.1 GHz",İş və təhsil üçün notbuklar,Notbuklar,Kompüterlər
120501,TM-DG-KOT-1114-NB-3300,Notbuk Asus VivoBook S16 S3607CA-SH107 (90NB16I2-M007M0),Asus,https://kontakt.az/notbuk-asus-vivobook-s16-s3607ca-sh107-90nb16i2-m007m0,1799.99,2399.99,600.0,"Prosessor: Intel Core Ultra 5 225H, 1.7-4.9 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120186,TM-DG-KOT-1114-NB-3338,Notbuk HP ProBook 450 G10 (9G251ET),HP,https://kontakt.az/notbuk-hp-probook-450-g10-9g251et,2049.99,2799.99,750.0,"Prosessor: Intel Core i7 1355U, 1.2 - 5.0 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
119148,TM-DG-KOT-1114-NB-3261,Notbuk HP OmniBook 5 AI 16-AF1014CI (BK9Y9EA),HP,https://kontakt.az/notbuk-hp-omnibook-5-ai-16-af1014ci-bk9y9ea,1849.99,2299.99,450.0,"Prosessor: Intel Core Ultra 7 255U, 2.4 - 5.2 GHz",Notbuk və kompüterlər,Kompüterlər,Notbuklar
120050,TM-DG-KOT-1114-NB-3274,Notbuk Asus VivoBook S S3407CA-LY007 (90NB16J2-M006S0),Asus,https://kontakt.az/notbuk-asus-vivobook-s-s3407ca-ly007-90nb16j2-m006s0,1849.99,2499.99,650.0,"Prosessor: Intel Core Ultra 7 255H, 2.0 - 5.1 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
108024,TM-DG-KOT-1114-NB-2959,Notbuk Lenovo ThinkPad E14 G6 (21M7002RRT),Lenovo,https://kontakt.az/notbuk-thinkpad-e14-g6-21m7002rrt,1989.99,2499.99,510.0,"Prosessor: Intel Core Ultra 5 125U, 0.8 - 4.3 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120052,TM-DG-KOT-1114-NB-3276,Notbuk HP 15-FD1011CI (A33D5EA),HP,https://kontakt.az/notbuk-hp-15-fd1011ci-a33d5ea,1349.99,1749.99,400.0,"Prosessor: Intel Core i5 120U, 1.4 - 5 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
108440,TM-DG-KOT-1114-NB-3014,Notbuk Asus ZenBook Duo OLED UX8406CA-QL080W (90NB14X1-M00340),Asus,https://kontakt.az/notbuk-asus-zenbook-duo-oled-ux8406ca-ql080w-90nb14x1-m00340,3499.99,5299.99,1800.0,"Prosessor: Intel Core Ultra 7 255H, 2.0 - 5.1 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
108439,TM-DG-KOT-1114-NB-3013,Notbuk Asus ZenBook S 14 OLED UX5406SA-PZ365W (90NB14F4-M00MV0),Asus,https://kontakt.az/notbuk-asus-zenbook-s-14-oled-ux5406sa-pz365w-90nb14f4-m00mv0,3789.99,4999.99,1210.0,"Prosessor: Intel Core Ultra 7 258V, 2.2 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
121508,TM-DG-KOT-1114-NB-3391,Notbuk Asus ROG Strix G16 G615JPR-S5101 (90NR0L91-M00480),Asus,https://kontakt.az/notbuk-asus-rog-strix-g16-g615jpr-s5101-90nr0l91-m00480,4499.99,6439.99,1940.0,"Prosessor: Intel Core i9 14900HX, 2.2 - 5.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
119583,TM-DG-KOT-1114-NB-3244,Notbuk Lenovo ThinkPad X9-14 Gen 1 Aura Edition (21QA0086FW),Lenovo,https://kontakt.az/notbuk-lenovo-thinkpad-x9-14-gen-1-aura-edition-21qa0086fw,4599.99,6399.99,1800.0,"Prosessor: Intel Core Ultra 7 258V, 2.2 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
111324,TM-DG-KOT-1114-NB-3092,Notbuk Lenovo ThinkPad E16 Gen3 (21SR0049FW),Lenovo,https://kontakt.az/notbuk-lenovo-thinkpad-e16-gen3-21sr0049fw,2299.99,3399.99,1100.0,"Prosessor: Intel Core Ultra 7 255H, 2.0 - 5.1 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120383,TM-DG-KOT-1114-NB-3303,Notbuk Asus VivoBook 16 M3607HA-SH097 (90NB16F1-M006D0),Asus,https://kontakt.az/notbuk-asus-vivobook-16-m3607ha-sh097-90nb16f1-m006d0,1899.99,2499.99,600.0,Prosessor: AMD Ryzen 7 260U 3.8 - 5.1 GHz,Notbuklar,Kompüterlər,Notbuk və kompüterlər
121351,TM-DG-KOT-1114-NB-3399,Notbuk Lenovo V14 G5 IRL (83GU0086FW),Lenovo,https://kontakt.az/notbuk-lenovo-v14-g5-irl-83gu0086fw,1449.99,1999.99,550.0,"Prosessor: Intel Core i7 13620H, 1.8 - 4.9 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120183,TM-DG-KOT-1114-NB-3334,Notbuk HP OmniBook 5 16-AF1001C (BM0Q2EA),HP,https://kontakt.az/notbuk-hp-omnibook-5-16-af1001c-bm0q2ea,1749.99,2399.99,650.0,"Prosessor: Intel Core Ultra 5 225U, 2.4 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
121302,TM-DG-KOT-1114-NB-3396,Notbuk Lenovo ThinkPad T16 Gen 4 (21QE0063FW),Lenovo,https://kontakt.az/notbuk-lenovo-thinkpad-t16-gen-4-21qe0063fw,2349.99,2999.99,650.0,"Prosessor: Intel Core Ultra 5 225U, 1.3 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
121509,TM-DG-KOT-1114-NB-3394,Notbuk MSI Thin 15 B13UC-3424XAZ (9S7-16R831-3424),MSI,https://kontakt.az/notbuk-msi-thin-15-b13uc-3424xaz-9s7-16r831-3424,1569.99,2099.99,530.0,"Prosessor: Intel Core i5 13420H, 1.5 - 4.6 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120189,TM-DG-KOT-1114-NB-3343,Notbuk HP ProBook 440 G10 (A38G6ET),HP,https://kontakt.az/notbuk-hp-probook-440-g10-a38g6et,1949.99,2499.99,550.0,"Prosessor: Intel Core i7 1355U, 1.2 - 5.0 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120790,TM-DG-KOT-1114-NB-3377,Notbuk Lenovo ThinkBook 16 G8 (21SH009GRT),Lenovo,https://kontakt.az/notbuk-lenovo-thinkbook-16-g8-21sh009grt,1899.99,2499.99,600.0,"Prosessor: Intel Core i7 240H, 2.5 - 5.2 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120187,TM-DG-KOT-1114-NB-3339,Notbuk HP ProBook 4 G1I 14 (AD2M0ET),HP,https://kontakt.az/notbuk-hp-probook-4-g1i-14-ad2m0et,1799.99,2399.99,600.0,"Prosessor: Intel Core Ultra 5 225U, 2.4 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120190,TM-DG-KOT-1114-NB-3347,Notbuk HP OmniBook 5 16-AF1013CI (BK9Y8EA),HP,https://kontakt.az/notbuk-hp-omnibook-5-16-af1013ci-bk9y8ea,1999.99,2599.99,600.0,"Prosessor: Intel Core Ultra 7 255U, 2.4 - 5.2 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120798,TM-DG-KOT-1114-NB-3385,Notbuk Lenovo ThinkPad X1 Carbon Gen 13 Aura Edtion (21NS004WFW),Lenovo,https://kontakt.az/notbuk-lenovo-thinkpad-x1-carbon-gen-13-aura-edtion-21ns004wfw,5299.99,6999.99,1700.0,"Prosessor: Intel Core Ultra 7 258V, 2.2 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120792,TM-DG-KOT-1114-NB-3379,Notbuk Lenovo ThinkBook 14 2in1 G5 IAU (21SQ002QFW),Lenovo,https://kontakt.az/notbuk-lenovo-thinkbook-14-2in1-g5-iau-21sq002qfw,2449.99,2999.99,550.0,"Prosessor: Intel Core Ultra 7 255U, 2.4 - 5.2 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120230,TM-DG-KOT-1114-NB-3310,Notbuk Asus VivoBook S15 S5507QA-MA007W (90NB14Q2-M005F0),Asus,https://kontakt.az/notbuk-asus-vivobook-s15-s5507qa-ma007w-90nb14q2-m005f0,2799.99,3999.99,1200.0,"Prosessor: Snapdragon X Plus X1P-42-100, 3.2 - 3.4 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
108260,TM-DG-KOT-1114-NB-3008,Notbuk Asus ZenBook S 14 OLED UX5406SA-PV036W (90NB14F1-M007V0),Asus,https://kontakt.az/notbuk-asus-zenbook-s-14-oled-ux5406sa-pv036w-90nb14f1-m007v0,2859.99,3749.99,890.0,"Prosessor: Intel Core Ultra 5 226V, 2.1 - 4.5 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
104388,TM-DG-KOT-1114-NB-2819,Notbuk Lenovo ThinkBook 2in1 (21MXA04HRU),Lenovo,https://kontakt.az/notbuk-lenovo-thinkbook-2in1-21mxa04hru,2589.99,3299.99,710.0,Prosessor: Məlumat yoxdur,Notbuklar,Kompüterlər,Notbuk və kompüterlər
120182,TM-DG-KOT-1114-NB-3330,Notbuk HP ProBook 440 G10 (AK9M2AT),HP,https://kontakt.az/notbuk-hp-probook-440-g10-ak9m2at,1449.99,1999.99,550.0,"Prosessor: Intel Core i5 1334U, 0.9 - 4.6 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
108261,TM-DG-KOT-1114-NB-3009,Notbuk Asus ZenBook S 14 OLED UX5406SA-PV037W (90NB14F2-M007Z0),Asus,https://kontakt.az/notbuk-asus-zenbook-s-14-oled-ux5406sa-pv037w-90nb14f2-m007z0,2859.99,3749.99,890.0,"Prosessor: Intel Core Ultra 5 226V, 2.1 - 4.5 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120799,TM-DG-KOT-1114-NB-3386,Notbuk Lenovo ThinkPad X9-15 Gen 1 Aura Edition (21QA001FRT),Lenovo,https://kontakt.az/notbuk-lenovo-thinkpad-x9-15-gen-1-aura-edition-21qa001frt,4699.99,5999.99,1300.0,"Prosessor: Intel Core Ultra 7 258V, 2.2 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120188,TM-DG-KOT-1114-NB-3342,Notbuk HP 15-FD2010CI (C0EE7EA),HP,https://kontakt.az/notbuk-hp-15-fd2010ci-c0ee7ea,1899.99,2499.99,600.0,"Prosessor: Intel Core Ultra 7 255U, 2.4 - 5.2 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
108262,TM-DG-KOT-1114-NB-3010,Notbuk Asus ZenBook S 14 OLED UX5406SA-PV039W (90NB14F1-M001D0),Asus,https://kontakt.az/notbuk-asus-zenbook-s-14-oled-ux5406sa-pv039w-90nb14f1-m001d0,3159.99,4149.99,990.0,"Prosessor: Intel Core Ultra 7 256V, 2.2 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120508,TM-DG-KOT-1114-NB-3314,Notbuk Asus ZenBook S 16 UM5606WA-RK226W (90NB13M2-M00DH0),Asus,https://kontakt.az/notbuk-asus-zenbook-s-16-um5606wa-rk226w-90nb13m2-m00dh0,3899.99,5099.99,1200.0,"Prosessor: AMD Ryzen AI 9 365, 2.0 - 5.0 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120717,TM-DG-KOT-1114-NB-3371,Notbuk HP ZBook Studio 16 G11 (8S9T1EA),HP,https://kontakt.az/notbuk-hp-zbook-studio-16-g11-8s9t1ea,5249.99,6949.99,1700.0,"Prosessor: Intel Core Ultra 7 155H, 1.4 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
117208,TM-DG-KOT-1114-NB-3225,Notbuk Apple MacBook Pro 14 MDE34RU/A Space Black,Apple,https://kontakt.az/notbuk-apple-macbook-pro-14-mde34ru-a-space-black,4999.99,5499.99,500.0,Prosessor: Apple M5,Notbuklar,Kompüterlər,Notbuk və kompüterlər
121081,TM-DG-KOT-1114-NB-3329,Notbuk HP ProBook 440 G10 (9G1Q5ET),HP,https://kontakt.az/notbuk-hp-probook-440-g10-9g1q5et,1449.99,1999.99,550.0,"Prosessor: Intel Core i5 1334U, 0.9 - 4.6 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
121616,TM-DG-KOT-1114-NB-3420,Notbuk HUAWEI MateBook D 16 53014MTX,HUAWEI,https://kontakt.az/notbuk-huawei-matebook-d-16-53014mtx,1349.99,1699.99,350.0,"Prosessor: Intel Core i5 13420H, 1.5 - 3.4 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
121082,TM-DG-KOT-1114-NB-3331,Notbuk HP OmniBook 5 16-BC1004CI (C16LHEA),HP,https://kontakt.az/notbuk-hp-omnibook-5-16-bc1004ci-c16lhea,1599.99,2199.99,600.0,"Prosessor: AMD Ryzen 5 8540U, 3.2 - 4.9 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
108183,TM-DG-KOT-1114-NB-2983,Notbuk Asus ExpertBook P5 P5405CSA-NZ0209 (90NX0861-M008B0),Asus,https://kontakt.az/notbuk-asus-expertbook-p5-p5405csa-nz0209-90nx0861-m008b0,2579.99,3599.99,1020.0,"Prosessor: Intel Core Ultra 7 258V 32GB EVO, 2.2 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120795,TM-DG-KOT-1114-NB-3382,Notbuk Lenovo ThinkPad X13 Gen 6 (21RK00AEFW),Lenovo,https://kontakt.az/notbuk-lenovo-thinkpad-x13-gen-6-21rk00aefw,2699.99,3999.99,1300.0,"Prosessor: Intel Core Ultra 5 225U, 2.4 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120794,TM-DG-KOT-1114-NB-3381,Notbuk Lenovo ThinkPad X9-15 Gen 1 Aura Edition (21Q6001PFW),Lenovo,https://kontakt.az/notbuk-lenovo-thinkpad-x9-15-gen-1-aura-edition-21q6001pfw,4649.99,5999.99,1350.0,"Prosessor: Intel Core Ultra 7 258V, 2.2 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120755,TM-DG-KOT-1114-NB-3375,Notbuk HP EliteBook 8 G1I 14 (AD4M0ET),HP,https://kontakt.az/notbuk-hp-elitebook-8-g1i-14-ad4m0et,2549.99,3699.99,1150.0,"Prosessor: Intel Core Ultra 5 225U, 2.4 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
121615,TM-DG-KOT-1114-NB-3419,Notbuk HUAWEI MateBook D 16 53014MUA,HUAWEI,https://kontakt.az/notbuk-huawei-matebook-d-16-53014mua,1449.99,1799.99,350.0,"Prosessor: Intel Core i5 13420H, 1.5 - 4.6 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
121381,TM-DG-KOT-1114-NB-3414,Notbuk Lenovo Yoga 7 Pro 14IAH10 (83KF002LRK),Lenovo,https://kontakt.az/notbuk-lenovo-yoga-7-pro-14iah10-83kf002lrk,3179.99,4699.99,1520.0,"Prosessor: Intel Core Ultra 9 285H, 2.7 - 5.4 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
121956,TM-DG-KOT-1114-NB-3449,Notbuk HONOR MagicBook X16 (GOH-X),HONOR,https://kontakt.az/notbuk-honor-magicbook-x16-goh-x,919.99,1199.99,280.0,"Prosessor: AMD Ryzen 5 6600H, 3.3 - 4.5 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120505,TM-DG-KOT-1114-NB-3309,Notbuk Asus ZenBook A14 UX3407QA-QD428W (90NB1502-M00TB0),Asus,https://kontakt.az/notbuk-asus-zenbook-a14-ux3407qa-qd428w-90nb1502-m00tb0,2399.99,3499.99,1100.0,"Prosessor: Snapdragon X X1 26 100, 1.25 - 2.97 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
100860,TM-DG-KOT-1114-NB-2747,Notbuk Apple MacBook Pro 14 M4 Pro Silver MX2E3RU/A,Apple,https://kontakt.az/notbuk-apple-macbook-pro-14-mx2e3ru-a-silver,4899.99,5449.99,550.0,"Prosessor: Apple M4 Pro, 4.52 GHz",Qrafika və video üçün notbuklar,Premium notbuklar,Notbuklar
120384,TM-DG-KOT-1114-NB-3304,Notbuk Asus VivoBook S14 S3407CA-LY010 (90NB16J1-M006F0),Asus,https://kontakt.az/notbuk-asus-vivobook-s14-s3407ca-ly010-90nb16j1-m006f0,1949.99,2499.99,550.0,"Prosessor: Intel Core Ultra 7 255H, 2.0 - 5.1 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
108263,TM-DG-KOT-1114-NB-3011,Notbuk Asus ZenBook S 14 OLED UX5406SA-PV030W (90NB14F2-M007X0),Asus,https://kontakt.az/notbuk-asus-zenbook-s-14-oled-ux5406sa-pv030w-90nb14f2-m007x0,3689.99,4849.99,1160.0,"Prosessor: Intel Core Ultra 7 258V, 2.2 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
117023,TM-DG-KOT-1114-NB-3205,Notbuk Asus VivoBook S14 S3407CA-LY013 (90NB16J2-M006R0),Asus,https://kontakt.az/notbuk-asus-vivobook-s14-s3407ca-ly013-90nb16j2-m006r0,1599.99,2099.99,500.0,"Prosessor: Intel Core Ultra 5 225H, 1.7 - 4.9 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120240,TM-DG-KOT-1114-NB-3367,Notbuk HP ZBook Fury 16 G11 (62X97EA),HP,https://kontakt.az/notbuk-hp-zbook-fury-16-g11-62x97ea,4199.99,5599.99,1400.0,"Prosessor: Intel Core i7 14700HX, 2.1 - 5.5 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
108182,TM-DG-KOT-1114-NB-2982,Notbuk Asus ExpertBook 5 P5405CSA-NZ0208 (90NX0861-M008A0),Asus,https://kontakt.az/notbuk-asus-expertbook-5-p5405csa-nz0208-90nx0861-m008a0,2199.99,2899.99,700.0,Prosessor: Intel Core Ultra 5 228V 2.1 - 4.5 GHz,Notbuklar,Kompüterlər,Notbuk və kompüterlər
120504,TM-DG-KOT-1114-NB-3308,Notbuk Asus ZenBook A14 UX3407QA-QD409W (90NB1501-M00RM0),Asus,https://kontakt.az/notbuk-asus-zenbook-a14-ux3407qa-qd409w-90nb1501-m00rm0,2399.99,2999.99,600.0,"Prosessor: Snapdragon X X1 26 100, 1.25 - 2.97 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
120791,TM-DG-KOT-1114-NB-3378,Notbuk Lenovo ThinkBook 14 2in1 G5 IAU (21SQ002RFW),Lenovo,https://kontakt.az/notbuk-lenovo-thinkbook-14-2in1-g5-iau-21sq002rfw,1999.99,2699.99,700.0,"Prosessor: Intel Core Ultra 5 225U, 2.4 - 4.8 GHz",Notbuklar,Kompüterlər,Notbuk və kompüterlər
