product_id,title,url,price_azn,specs
49010,HP Pavilion 15-eg3018ci (7P433EA),https://qiymeti.net/notebook/hp-pavilion-15-eg3018ci-7p433ea/,1449.99,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 10 prosessorların sayı, 0.9 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
67634,HP Victus 16-r1040ci (A1LJ8EA),https://qiymeti.net/notebook/hp-victus-16-r1040ci-a1lj8ea/,1999.0,"16.1 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 10 prosessorların sayı, 2.4 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
62860,HP 15-fd0030ci (7P4G1EA),https://qiymeti.net/notebook/hp-15-fd0030ci-7p4g1ea/,1499.99,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 10 prosessorların sayı, 8 GB RAM, 512 GB SSD həcmi"
73390,Acer Nitro 5 ANV15-51-789J (NH.QRYAA.001),https://qiymeti.net/notebook/acer-nitro-5-anv15-51-789j-nh-qryaa-001/,2399.0,"15.6 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 10 prosessorların sayı, 2.4 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
60554,MacBook Pro 16 (2023) MRW63RU/A,https://qiymeti.net/notebook/apple-macbook-pro-16-2023-mrw63ru-a/,6999.99,"16.2 inç ekran ölçüsü, Apple M3 prosessor seriyası, 12 prosessorların sayı, 4.05 GHz prosessor sürəti, 36 GB RAM, 512 GB SSD həcmi"
46135,Lenovo IdeaPad 3 15ITL6 (82H802QPRK),https://qiymeti.net/notebook/lenovo-ideapad-3-15itl6-82h802qprk/,1939.0,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 2.4 GHz prosessor sürəti, 16 GB RAM, 1 TB HDD həcmi, 256 GB SSD həcmi"
46444,Lenovo ThinkBook 15-IAP (21DJ00KSRU),https://qiymeti.net/notebook/lenovo-thinkbook-15-iap-21dj00ksru/,1789.0,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 10 prosessorların sayı, 3.3 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
48998,HP Pavilion 15-fd0052ci (827N6EA),https://qiymeti.net/notebook/hp-pavilion-15-fd0052ci-827n6ea/,1799.99,"15.6 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 10 prosessorların sayı, 1.2 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
67760,Acer Aspire 3 A315-44P-R149 (NX.KSJER.001),https://qiymeti.net/notebook/acer-aspire-3-a315-44p-r149-nx-ksjer-001/,999.0,"15.6 inç ekran ölçüsü, AMD Ryzen 7 prosessor seriyası, 8 prosessorların sayı, 1.8 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
51770,Asus Vivobook 16 M1605YA-MB002 (90NB10R1-M00AM0),https://qiymeti.net/notebook/asus-vivobook-16-m1605ya-mb002-90nb10r1-m00am0/,1139.99,"16.0 inç ekran ölçüsü, AMD Ryzen 5 prosessor seriyası, 6 prosessorların sayı, 2.0 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
42725,HP 250 G8 (2W8Z4EA),https://qiymeti.net/notebook/hp-250-g8-2w8z4ea/,1039.0,"15.6 inç ekran ölçüsü, Intel Core i3 prosessor seriyası, 2 prosessorların sayı, 4 GB RAM, 256 GB SSD həcmi"
66726,Acer Predator Triton Neo 16 PTN16-51-722G (NH.QSBER.001),https://qiymeti.net/notebook/acer-predator-triton-neo-16-ptn16-51-722g-nh-qsber-001/,3999.99,"16.0 inç ekran ölçüsü, Intel Core Ultra 7 prosessor seriyası, 16 prosessorların sayı, 3.8 GHz prosessor sürəti, 16 GB RAM, 1 TB SSD həcmi"
43859,HP Pavilion 14-dv0027ur (39L32EA),https://qiymeti.net/notebook/hp-pavilion-14-dv0027ur-39l32ea/,1299.99,"14 inç ekran ölçüsü, Intel Core i3 prosessor seriyası, 2 prosessorların sayı, 3.0 GHz prosessor sürəti, 8 GB RAM, 256 GB SSD həcmi"
67992,HP Pavilion 15-eh3054ci (A5NT9EA),https://qiymeti.net/notebook/hp-pavilion-15-eh3054ci-a5nt9ea/,1049.99,"15.6 inç ekran ölçüsü, AMD Ryzen 5 prosessor seriyası, 6 prosessorların sayı, 2.0 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
62877,HP Pavilion 15-eg3047ci (8K835EA),https://qiymeti.net/notebook/hp-pavilion-15-eg3047ci-8k835ea/,1499.99,"15.6 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 10 prosessorların sayı, 8 GB RAM, 512 GB SSD həcmi"
50273,Lenovo ThinkBook 15-ITL (20VE003QRU),https://qiymeti.net/notebook/lenovo-thinkbook-15-itl-20ve003qru/,1912.0,"15.6 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 4 prosessorların sayı, 2.8 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
40003,Acer Swift 5 SF514-53T-5105 (NX.H7HER.001),https://qiymeti.net/notebook/acer-swift-5-sf514-53t-5105-nx-h7her-001/,2289.0,"14 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 4 prosessorların sayı, 1.6 GHz prosessor sürəti, 8 GB RAM, 256 GB SSD həcmi"
66811,Acer Nitro 5 ANV15-51-74P5 (NH.QNBER.006),https://qiymeti.net/notebook/acer-nitro-5-anv15-51-74p5-nh-qnber-006/,2299.99,"15.6 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 10 prosessorların sayı, 2.4 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
46073,HP ProBook 440 G8 (2X7U7EA),https://qiymeti.net/notebook/hp-probook-440-g8-2x7u7ea/,1369.99,"14.0 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 4 prosessorların sayı, 2.4 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
49873,HP Pavilion 15-eg3024ci (7P4E3EA),https://qiymeti.net/notebook/hp-pavilion-15-eg3024ci-7p4e3ea/,999.99,"15.6 inç ekran ölçüsü, Intel Core i3 prosessor seriyası, 6 prosessorların sayı, 1.2 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
50170,Lenovo V15-IAP (82TT003PRU),https://qiymeti.net/notebook/lenovo-v15-iap-82tt003pru/,1369.0,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 10 prosessorların sayı, 1.3 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
62844,HP Pavilion x360 14-ek1002ci (7P4D6EA),https://qiymeti.net/notebook/hp-pavilion-x360-14-ek1002ci-7p4d6ea/,1799.99,"14.0 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 10 prosessorların sayı, 16 GB RAM, 512 GB SSD həcmi"
46626,HP Pavilion 15-eh1106ur (5R303EA),https://qiymeti.net/notebook/hp-pavilion-15-eh1106ur-5r303ea/,1099.99,"15.6 inç ekran ölçüsü, AMD Ryzen 3 prosessor seriyası, 4 prosessorların sayı, 4 GB RAM, 256 GB SSD həcmi"
40489,Lenovo L3 15IML05 (81Y300SYRK),https://qiymeti.net/notebook/lenovo-l3-15iml05-81y300syrk/,1739.0,"15.6 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 4 prosessorların sayı, 1.8 GHz prosessor sürəti, 8 GB RAM, 1 TB HDD həcmi, 128 GB SSD həcmi"
40230,Asus Zenbook S UX391FA-AH027T (90NB0L71-M00990),https://qiymeti.net/notebook/asus-zenbook-s-ux391fa-ah027t-90nb0l71-m00990/,1899.99,"13.3 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 4 prosessorların sayı, 1.6 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
66092,Lenovo IdeaPad 3 15IAU7 (82RK00U9RK),https://qiymeti.net/notebook/lenovo-ideapad-3-15iau7-82rk00u9rk/,1369.0,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 10 prosessorların sayı, 8 GB RAM, 512 GB SSD həcmi"
49505,Acer Swift 3 SF316-51-71DT (NX.ABDER.009),https://qiymeti.net/notebook/acer-swift-3-sf316-51-71dt-nx-abder-009/,1899.0,"16.1 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 4 prosessorların sayı, 3.0 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
60710,Tecno MegaBook S1 (S15AM) 4894947004902,https://qiymeti.net/notebook/tecno-megabook-s1-s15am-4894947004902/,1549.99,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 12 prosessorların sayı, 1.7 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
62874,Lenovo IdeaPad 3 15IAU7 (82RK00Q9RK),https://qiymeti.net/notebook/lenovo-ideapad-3-15iau7-82rk00q9rk/,1449.0,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 10 prosessorların sayı, 16 GB RAM, 512 GB SSD həcmi"
66122,Asus VivoBook S15 S5507QA-MA001W (90NB14Q2-M005H0),https://qiymeti.net/notebook/asus-vivobook-s15-s5507qa-ma001w-90nb14q2-m005h0/,2779.99,"15.6 inç ekran ölçüsü, Qualcomm Snapdragon X Elite prosessor seriyası, 12 prosessorların sayı, 3.4 GHz prosessor sürəti, 32 GB RAM, 1 TB SSD həcmi"
68039,HP 15-fd0346nia (943W8EA),https://qiymeti.net/notebook/hp-15-fd0346nia-943w8ea/,1899.0,"15.6 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 10 prosessorların sayı, 1.7 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
62863,HP Pavilion X360 14-ek1007ci (7P4D7EA),https://qiymeti.net/notebook/hp-pavilion-x360-14-ek1007ci-7p4d7ea/,1639.0,"14.0 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 10 prosessorların sayı, 16 GB RAM, 512 GB SSD həcmi"
66722,Acer Predator Helios Neo 18 PHN18-71-73N2 (NH.QS0ER.002),https://qiymeti.net/notebook/acer-predator-helios-neo-18-phn18-71-73n2-nh-qs0er-002/,3999.99,"18.0 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 16 prosessorların sayı, 2.2 GHz prosessor sürəti, 16 GB RAM, 1 GB SSD həcmi"
68380,Asus Zenbook S 16 UM5606WA-RK220W (90NB13M2-M00CJ0),https://qiymeti.net/notebook/asus-zenbook-s-16-um5606wa-rk220w-90nb13m2-m00cj0/,3789.99,"16.0 inç ekran ölçüsü, AMD Ryzen AI 9 prosessor seriyası, 12 prosessorların sayı, 2.0 GHz prosessor sürəti, 32 GB RAM, 1 TB SSD həcmi"
72782,Lenovo V14-IAP (82TS0048RU),https://qiymeti.net/notebook/lenovo-v14-iap-82ts0048ru/,1739.0,"14.0 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 10 prosessorların sayı, 1.7 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
51796,HP 15s-fq5003ci (6D9A4EA),https://qiymeti.net/notebook/hp-15s-fq5003ci-6d9a4ea/,1619.0,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 10 prosessorların sayı, 8 GB RAM, 512 GB SSD həcmi"
65396,Lenovo IdeaPad Gaming 3 15IAH7 (82SA00FBRK),https://qiymeti.net/notebook/lenovo-ideapad-gaming-3-15iah7-82sa00fbrk/,2599.0,"16.0 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 2.3 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
49119,MacBook Pro 16 (2023) MNWD3RU/A,https://qiymeti.net/notebook/apple-macbook-pro-16-2023-mnwd3/,6799.99,"16.2 inç ekran ölçüsü, Apple M2 prosessor seriyası, 12 prosessorların sayı, 2.4 GHz prosessor sürəti, 16 GB RAM, 1 TB SSD həcmi"
65419,Acer Aspire 5 A515-58P-55K7 (NX.KHJER.004),https://qiymeti.net/notebook/acer-aspire-5-a515-58p-55k7-nx-khjer-004/,1069.99,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 10 prosessorların sayı, 1.3 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
72909,Acer Nitro 5 ANV15-51-76QQ (NH.QQEER.002),https://qiymeti.net/notebook/acer-nitro-5-anv15-51-76qq-nh-qqeer-002/,2399.99,"15.6 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 10 prosessorların sayı, 2.4 GHz prosessor sürəti, 16 GB RAM, 1 TB SSD həcmi"
73387,Lenovo Legion 5 Pro 16IRX9 (83DF0038PS),https://qiymeti.net/notebook/lenovo-legion-5-pro-16irx9-83df0038ps/,3549.0,"16.0 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 16 prosessorların sayı, 2.2 GHz prosessor sürəti, 16 GB RAM, 1 TB SSD həcmi"
49446,Acer Swift 3 SF314-511-707M (NX.ABNAA.006),https://qiymeti.net/notebook/acer-swift-3-sf314-511-707m-nx-abnaa-006/,1699.0,"14.0 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 4 prosessorların sayı, 2.8 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
72916,Acer Extensa EX215-57-34VC (NX.EJAER.003),https://qiymeti.net/notebook/acer-extensa-ex215-57-nx-ejaer-003/,839.99,"15.6 inç ekran ölçüsü, Intel Core i3 prosessor seriyası, 6 prosessorların sayı, 1.2 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
72900,Acer Nitro 5 ANV15-41-R6KT (NH.QSHER.001),https://qiymeti.net/notebook/acer-nitro-5-anv15-41-r6kt-nh-qsher-001/,1639.99,"15.6 inç ekran ölçüsü, AMD Ryzen 5 prosessor seriyası, 6 prosessorların sayı, 3.3 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
51726,Asus Vivobook Go 15 E1504FA-L1013W (90NB0ZR1-M00LA0),https://qiymeti.net/notebook/asus-vivobook-go-15-e1504fa-l1013w-90nb0zr1-m00la0/,1339.99,"15.6 inç ekran ölçüsü, AMD Ryzen 5 prosessor seriyası, 4 prosessorların sayı, 2.8 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
73368,Acer Aspire Lite 15 AL15-31P-C3W5 (NX.KZ7EM.005),https://qiymeti.net/notebook/acer-aspire-lite-15-al15-31p-c3w5-nx-kz7em-005/,539.99,"15.6 inç ekran ölçüsü, Intel Celeron prosessor seriyası, 2 prosessorların sayı, 1.1 GHz prosessor sürəti, 8 GB RAM, 256 GB SSD həcmi"
68298,Lenovo ThinkPad X1 2-in-1 Gen 9 (21KE006ART),https://qiymeti.net/notebook/lenovo-thinkpad-x1-2-in-1-gen-9-21ke006art/,4399.99,"14.0 inç ekran ölçüsü, Intel Core Ultra 7 prosessor seriyası, 12 prosessorların sayı, 1.7 GHz prosessor sürəti, 32 GB RAM, 1 TB SSD həcmi"
68544,HP Pavilion 15-eg3030ci (A0NX9EA),https://qiymeti.net/notebook/hp-pavilion-15-eg3030ci-a0nx9ea/,1399.99,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 10 prosessorların sayı, 1.3 GHz prosessor sürəti, 8 GB RAM, 256 GB SSD həcmi"
68370,Asus VivoBook S14 M5406WA-PP067 (90NB14P1-M003E0),https://qiymeti.net/notebook/asus-vivobook-s14-m5406wa-pp067-90nb14p1-m003e0/,2649.99,"14.0 inç ekran ölçüsü, AMD Ryzen AI 9 prosessor seriyası, 10 prosessorların sayı, 2.0 GHz prosessor sürəti, 24 GB RAM, 1 TB SSD həcmi"
68364,Asus ExpertBook B2 B2502CVA-KJ0173 (90NX06F1-M00620),https://qiymeti.net/notebook/asus-expertbook-b2-b2502cva-kj0173-90nx06f1-m00620/,1799.99,"15.6 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 12 prosessorların sayı, 2.2 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
46409,Lenovo ThinkBook 14-ITL (20VD003ARU),https://qiymeti.net/notebook/lenovo-thinkbook-14-itl-20vd003aru/,2009.0,"14 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 4 prosessorların sayı, 2.8 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
68343,Asus VivoBook S15 S5506MA-MA084 (90NB14E1-M006N0),https://qiymeti.net/notebook/asus-vivobook-s15-s5506ma-ma084-90nb14e1-m006n0/,2109.99,"15.9 inç ekran ölçüsü, Intel Core Ultra 5 prosessor seriyası, 14 prosessorların sayı, 3.6 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
67764,HP Victus 16-r1062ci (A33VZEA),https://qiymeti.net/notebook/hp-victus-16-r1062ci-a33vzea/,2399.0,"16.1 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 10 prosessorların sayı, 16 GB RAM, 512 GB SSD həcmi"
60548,MacBook Pro 16 (2023) MRW13RU/A,https://qiymeti.net/notebook/apple-macbook-pro-16-2023-mrw13ru-a/,6049.99,"16.2 inç ekran ölçüsü, Apple M3 prosessor seriyası, 12 prosessorların sayı, 3.7 GHz prosessor sürəti, 18 GB RAM, 512 GB SSD həcmi"
60646,Lenovo V14-IAP (82TS0045RU),https://qiymeti.net/notebook/lenovo-v14-iap-82ts0045ru/,1319.0,"14.0 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 10 prosessorların sayı, 1.3 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
73381,Lenovo IdeaPad 5 14IRU9 (83KX0042PS),https://qiymeti.net/notebook/lenovo-ideapad-5-14iru9-83kx0042ps/,1599.0,"14.0 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 8 prosessorların sayı, 2.1 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
72905,Acer Nitro 5 ANV15-51-529L (NH.QNDER.003),https://qiymeti.net/notebook/acer-nitro-5-anv15-51-529l-nh-qnder-003/,1699.99,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 8 prosessorların sayı, 2.1 GHz prosessor sürəti, 16 GB RAM, 1 TB SSD həcmi"
73188,Lenovo IdeaPad Slim 3 15IRH10 (83K10032RK),https://qiymeti.net/notebook/lenovo-ideapad-slim-3-15irh10-83k10032rk/,1399.99,"15.3 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 10 prosessorların sayı, 2.4 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
73185,Lenovo IdeaPad Slim 3 15IRH10 (83K1002VRK),https://qiymeti.net/notebook/lenovo-ideapad-slim-3-15irh10-83k1002vrk/,1089.99,"15.3 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 8 prosessorların sayı, 2.1 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
43961,Acer Swift 3 SF314-58 (HX.NPNER.003),https://qiymeti.net/notebook/acer-swift-3-sf314-58-hx-npner-003/,1399.0,"14 inç ekran ölçüsü, Intel Core i3 prosessor seriyası, 2.1 GHz prosessor sürəti, 8 GB RAM, 256 GB SSD həcmi"
73651,MacBook Air 13 (2025) MW123RU/A,https://qiymeti.net/notebook/apple-macbook-air-13-2025-mw123ru-a/,2429.99,"13.6 inç ekran ölçüsü, Apple M4 prosessor seriyası, 10 prosessorların sayı, 4.41 GHz prosessor sürəti, 16 GB RAM, 256 GB SSD həcmi"
62813,Lenovo ThinkBook 16 G4+ IAP (21CY006PRU),https://qiymeti.net/notebook/lenovo-thinkbook-16-g4-iap-21cy006pru/,1949.0,"16.0 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 10 prosessorların sayı, 1.3 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
72945,Lenovo ThinkBook 16 G7 QOY (21NH000GRU),https://qiymeti.net/notebook/lenovo-thinkbook-16-g7-qoy-21nh000gru/,2299.99,"16.0 inç ekran ölçüsü, Qualcomm Snapdragon X Plus prosessor seriyası, 8 prosessorların sayı, 3.4 GHz prosessor sürəti, 32 GB RAM, 1 TB SSD həcmi"
73191,Asus Zenbook Duo 14 UX8406CA-PZ079W (90NB14X1-M00330),https://qiymeti.net/notebook/asus-zenbook-duo-14-ux8406ca-pz079w-90nb14x1-m00330/,3999.99,"14.0 inç ekran ölçüsü, Intel Core Ultra 9 prosessor seriyası, 16 prosessorların sayı, 2.9 GHz prosessor sürəti, 32 GB RAM, 2 TB SSD həcmi"
72942,Lenovo ThinkPad E16 G2 (21MA0059RT),https://qiymeti.net/notebook/lenovo-thinkpad-e16-g2-21ma0059rt/,2749.99,"16.0 inç ekran ölçüsü, Intel Core Ultra 7 prosessor seriyası, 16 prosessorların sayı, 3.8 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
67941,HP 470 G8 (3V5J6EA),https://qiymeti.net/notebook/hp-470-g8-3v5j6ea/,2049.0,"17.3 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 4 prosessorların sayı, 2.4 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
68790,Lenovo V15 IRU (83A1004SAK),https://qiymeti.net/notebook/lenovo-v15-iru-83a1004sak/,719.99,"15.6 inç ekran ölçüsü, Intel Core i3 prosessor seriyası, 6 prosessorların sayı, 1.2 GHz prosessor sürəti, 8 GB RAM, 256 GB SSD həcmi"
72413,Acer Aspire 3 A315-59-58SS (NX.K6SEM.00A),https://qiymeti.net/notebook/acer-aspire-3-a315-59-58ss-nx-k6sem-00a/,1289.0,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 10 prosessorların sayı, 1.3 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
73402,Acer Aspire 5 A515-58PT-50UJ (NX.KVEAA.003),https://qiymeti.net/notebook/acer-aspire-5-a515-58pt-50uj-nx-kveaa-003/,1429.0,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 8 prosessorların sayı, 2.1 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
73182,Lenovo IdeaPad Slim 3 15IRH10 (83K1002URK),https://qiymeti.net/notebook/lenovo-ideapad-slim-3-15irh10-83k1002urk/,1039.99,"15.3 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 8 prosessorların sayı, 2.1 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
68294,Lenovo ThinkPad T14 G5 (21ML009DRT),https://qiymeti.net/notebook/lenovo-thinkpad-t14-g5-21ml009drt/,2909.99,"14.0 inç ekran ölçüsü, Intel Core Ultra 7 prosessor seriyası, 12 prosessorların sayı, 1.7 GHz prosessor sürəti, 16 GB RAM, 1 TB SSD həcmi"
73194,Acer Aspire Lite 16 AL16-52P-32E3 (NX.J5REM.001),https://qiymeti.net/notebook/acer-aspire-lite-16-al16-52p-32e3-nx-j5rem-001/,1049.0,"16.0 inç ekran ölçüsü, Intel Core i3 prosessor seriyası, 5 prosessorların sayı, 1.6 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
72667,HP Pavilion 16-af0015ci (B0QT7EA),https://qiymeti.net/notebook/hp-pavilion-16-af0015ci-b0qt7ea/,1999.99,"16.0 inç ekran ölçüsü, Intel Core Ultra 7 prosessor seriyası, 12 prosessorların sayı, 1.7 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
67970,HP ProBook 450 G10 (85B73EA),https://qiymeti.net/notebook/hp-probook-450-g10-85b73ea/,1969.99,"15.6 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 10 prosessorların sayı, 1.7 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
73197,Acer Aspire 5 A515-58M-53ES (NX.KQ8EM.001),https://qiymeti.net/notebook/acer-aspire-5-a515-58m-53es-nx-kq8em-001/,1299.0,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 8 prosessorların sayı, 2.1 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
73585,MacBook Air 13 (2025) MC6T4RU/A,https://qiymeti.net/notebook/apple-macbook-air-13-2025-mc6t4ru-a/,2499.99,"13.6 inç ekran ölçüsü, Apple M4 prosessor seriyası, 10 prosessorların sayı, 16 GB RAM, 256 GB SSD həcmi"
73378,Lenovo IdeaPad Slim 3 15IRH8 (83EM007MPS),https://qiymeti.net/notebook/lenovo-ideapad-slim-3-15irh8-83em007mps/,1399.0,"15.6 inç ekran ölçüsü, Intel Core i7 prosessor seriyası, 10 prosessorların sayı, 2.4 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
73210,Asus Vivobook Go 15 E1504GA-WS36 (90NBOZT2-M00ZZ0),https://qiymeti.net/notebook/asus-vivobook-go-15-e1504ga-ws36-90nbozt2-m00zz0/,729.99,"15.6 inç ekran ölçüsü, Intel Core 3 prosessor seriyası, 8 prosessorların sayı, 0.8 GHz prosessor sürəti, 8 GB RAM, 256 GB SSD həcmi"
73533,Asus Rog Zephyrus G16 GA605WV-QR077 (90NR0JA2-M00360),https://qiymeti.net/notebook/asus-rog-zephyrus-g16-ga605wv-qr077-90nr0ja2-m00360/,4889.99,"16.0 inç ekran ölçüsü, AMD Ryzen AI 9 prosessor seriyası, 12 prosessorların sayı, 2.0 GHz prosessor sürəti, 16 GB RAM, 1 TB SSD həcmi"
73892,Asus Tuf F16 FX607VU-RL148 (90NR0N06-M009X0),https://qiymeti.net/notebook/asus-tuf-f16-fx607vu-rl148-90nr0n06-m009x0/,2299.0,"16.0 inç ekran ölçüsü, Intel Core 5 prosessor seriyası, 16 GB RAM, 512 GB SSD həcmi"
73601,MacBook Air 13 (2025) MW0Y3RU/A,https://qiymeti.net/notebook/apple-macbook-air-13-2025-mw0y3ru-a/,2499.99,"13.6 inç ekran ölçüsü, Apple M4 prosessor seriyası, 10 prosessorların sayı, 16 GB RAM, 256 GB SSD həcmi"
73581,MacBook Pro 14 (2024) MW2X3RU/A,https://qiymeti.net/notebook/apple-macbook-pro-14-2024-mw2x3ru-a/,4449.99,"14.2 inç ekran ölçüsü, Apple M4 prosessor seriyası, 10 prosessorların sayı, 16 GB RAM, 1 TB SSD həcmi"
73153,Dell Vostro 3530 N012L555015EMEA,https://qiymeti.net/notebook/dell-vostro-3530-n012l555015emea/,2999.99,"15.6 inç ekran ölçüsü, Intel Core Ultra 7 prosessor seriyası, 12 prosessorların sayı, 1.7 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
73681,MacBook Air 15 (2025) MW1K3RU/A,https://qiymeti.net/notebook/apple-macbook-air-15-2025-mw1k3ru-a/,3359.99,"15.3 inç ekran ölçüsü, Apple M4 prosessor seriyası, 10 prosessorların sayı, 4.41 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
72948,Lenovo ThinkPad T14 G5 (21ML0034RT),https://qiymeti.net/notebook/lenovo-thinkpad-t14-g5-21ml0034rt/,3139.99,"14.0 inç ekran ölçüsü, Intel Core Ultra 7 prosessor seriyası, 12 prosessorların sayı, 1.7 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
73910,Acer Nitro 5 ANV15-51-52SP (NH.QNDER.001),https://qiymeti.net/notebook/acer-nitro-5-anv15-51-52sp-nh-qnder-001/,1499.99,"15.6 inç ekran ölçüsü, Intel Core i5 prosessor seriyası, 8 prosessorların sayı, 2.1 GHz prosessor sürəti, 8 GB RAM, 512 GB SSD həcmi"
73685,MacBook Air 15 (2025) MW1M3RU/A,https://qiymeti.net/notebook/apple-macbook-air-15-2025-mw1m3ru-a/,3499.99,"15.3 inç ekran ölçüsü, Apple M4 prosessor seriyası, 10 prosessorların sayı, 4.41 GHz prosessor sürəti, 16 GB RAM, 512 GB SSD həcmi"
