product_id,title,url,price_azn,old_price_azn,discount_percent,is_new
4093,ASUS VivoBook 15 X1504VA-BQ312 90NB10J1-M01HX0,https://notecomp.az/noutbuklar/asus-vivobook-15-x1504va-bq312-90nb10j1-m01hx0,825.0,1033.0,-20 %,True
4091,ASUS VivoBook 15 X1504VA-BQ1244 90NB10J2-M01HY0,https://notecomp.az/noutbuklar/asus-vivobook-15-x1504va-bq1244-90nb10j2-m01hy0,825.0,1049.0,-21 %,True
4077,Lenovo Legion Pro 5 16IRX10 83NN001KRK,https://notecomp.az/noutbuklar/lenovo-legion-pro-5-16irx10-83nn001krk,3985.0,4783.0,-17 %,True
4068,ASUS TUF Gaming F16 FX608JMR-F16.i75060 90NR0NB1-M003N0,https://notecomp.az/noutbuklar/asus-tuf-gaming-f16-fx608jmr-f16.i75060-90nr0nb1-m003n0,2849.0,3419.0,-17 %,True
4045,Acer Nitro Lite NL16 71G-74RC NH.DAEER.002,https://notecomp.az/noutbuklar/acer-nitro-lite-nl16-71g-74rc-nh.daeer.002,1999.0,2399.0,-17 %,True
4044,Acer Nitro Lite NL16 71G-75TW NH.DAAER.002,https://notecomp.az/noutbuklar/acer-nitro-lite-nl16-71g-75tw-nh.daaer.002,1779.0,2159.0,-18 %,True
4042,Lenovo Yoga 7 2-in-1 14ILL10 83JQ003FRK,https://notecomp.az/noutbuklar/lenovo-yoga-7-2-in-1-14ill10-83jq003frk,2299.0,2759.0,-17 %,True
4041,Lenovo Yoga 7 2-in-1 14ILL10 83JQ003GRK,https://notecomp.az/noutbuklar/laptop-lenovo-yoga-7-2-in-1-14ill10-83jq003grk,1799.0,2179.0,-17 %,True
4037,ASUS ROG Strix G16 G615JPR-S5101 90NR0L91-M00480,https://notecomp.az/noutbuklar/asus-rog-strix-g16-g615jpr-s5101-90nr0l91-m00480,4349.0,5219.0,-17 %,True
4035,ASUS ExpertBook P1 P1503CVA-S72068 90NX0881-M02W80,https://notecomp.az/noutbuklar/asus-expertbook-p1-p1503cva-s72068-90nx0881-m02w80,1639.0,1967.0,-17 %,True
4032,Lenovo LOQ 15IRX10 83JE011ERK,https://notecomp.az/noutbuklar/lenovo-loq-15irx10-83je011erk,2899.0,3479.0,-17 %,True
4031,Lenovo LOQ 15IRX9 83DV01CGRK,https://notecomp.az/noutbuklar/lenovo-loq-15irx9-83dv01cgrk,1889.0,2229.0,-15 %,True
4028,ASUS Zenbook S16 OLED UM5606WA-RK252W 90NB13M2-M00DV0,https://notecomp.az/noutbuklar/asus-zenbook-s16-oled-um5606wa-rk252w-90nb13m2-m00dv0,3499.0,4199.0,-17 %,False
4025,MSI Crosshair 16 HX AI D2XWFKG-088XAZ (9S7-15P421-088),https://notecomp.az/noutbuklar/msi-crosshair-16-hx-ai-d2xwfkg-088xaz-9s7-15p421-088,3699.0,4439.0,-17 %,False
4024,ASUS ExpertBook P1 P1503CVA-S72534 90NX0881-M02WE0,https://notecomp.az/noutbuklar/asus-expertbook-p1-p1503cva-s72534-90nx0881-m02we0,1999.0,2399.0,-17 %,False
4008,Lenovo IdeaPad Slim 3 16IRH10 83K20010RK,https://notecomp.az/noutbuklar/lenovo-ideapad-slim-3-16irh10-83k20010rk,1399.0,1679.0,-17 %,False
4007,ASUS ROG Strix G16 G614FH-RV024 90NR0L07-M000X0,https://notecomp.az/noutbuklar/asus-rog-strix-g16-g614fh-rv024-90nr0l07-m000x0,2999.0,3599.0,-17 %,False
4002,Lenovo LOQ 15ARP9 (83JC00LBRK),https://notecomp.az/noutbuklar/lenovo-loq-15arp9-83jc00lbrk,1649.0,1979.0,-17 %,False
3999,Lenovo LOQ 15IAX9 (83GS00RARK),https://notecomp.az/noutbuklar/lenovo-loq-15iax9-83gs00rark,1549.0,1859.0,-17 %,False
3997,Lenovo Legion Pro 5 16IRX9 (83DF00LVRK),https://notecomp.az/noutbuklar/lenovo-legion-pro-5-16irx9-83df00lvrk,2899.0,3479.0,-17 %,False
3996,Asus Zenbook 14 OLED TOUCH UX3405CA-QL549 90NB14W4-M00T90,https://notecomp.az/noutbuklar/asus-zenbook-14-oled-ux3405ca-ql607-90nb14w4-m00t90,1999.0,2415.0,-17 %,False
3995,Lenovo IdeaPad Slim 3 15IAN8 (82XB00HBRK),https://notecomp.az/noutbuklar/lenovo-ideapad-slim-3-15ian8-82xb00hbrk,699.0,839.0,-17 %,False
3994,Lenovo ThinkBook 16 G8 IRL (21SH009GRT),https://notecomp.az/noutbuklar/lenovo-thinkbook-16-g8-irl-21sh009grt,1749.0,2099.0,-17 %,False
3993,ASUS TUF Gaming F16 FX607VJ-RL006 90NR0MZ6-M00060,https://notecomp.az/noutbuklar/asus-tuf-gaming-f16-fx607vj-rl006-90nr0mz6-m00060,1599.0,1919.0,-17 %,False
3992,ASUS TUF Gaming F16 FX607VU-RL112 (90NR0N06-M007E0),https://notecomp.az/noutbuklar/asus-tuf-gaming-f16-fx607vu-rl112-90nr0n06-m007e0,2099.0,2519.0,-17 %,False
3991,Lenovo Legion 5 16IRX9 (83DG00NWRK),https://notecomp.az/noutbuklar/lenovo-legion-5-16irx9-83dg00nwrk,2799.0,3355.0,-17 %,False
3990,ASUS TUF Gaming F16 FX607VU-RL046 (90NR0N06-M00310),https://notecomp.az/noutbuklar/asus-tuf-gaming-f16-fx607vu-rl046-90nr0n06-m00310,1999.0,2399.0,-17 %,False
3988,Asus Zenbook UX3407QA-QD409W 90NB1501-M00RM0,https://notecomp.az/noutbuklar/asus-zenbook-a14-ux3407-90nb1501-m00rm0,2349.0,2819.0,-17 %,False
3986,LENOVO IdeaPad Slim 5 16IRH10R 83J1004TRK,https://notecomp.az/noutbuklar/lenovo-ideapad-slim-5-16irh10r-83j1004trk,2099.0,2519.0,-17 %,False
3985,ASUS TUF Gaming F16 FX608JHR-RV036 (90NR0NA1-M001T0),https://notecomp.az/noutbuklar/asus-tuf-gaming-f16-fx608jhr-rv036-90nr0na1-m001t0,2679.0,3219.0,-17 %,False
3983,Dell Pro 15 Essential PV15250 (210-BTJP-CORE3),https://notecomp.az/noutbuklar/dell-pro-15-essential-pv15250-210-btjp-core3,899.0,999.0,-10 %,False
3977,Lenovo ThinkPad E16 Gen 3 (21SR004TFW),https://notecomp.az/noutbuklar/lenovo-thinkpad-e16-gen-3-21sr004tfw,2399.0,2879.0,-17 %,False
3974,ASUS VivoBook 18 M1807HA-S8055 (90NB15P1-M002R0),https://notecomp.az/noutbuklar/asus-vivobook-18-m1807ha-s8055-90nb15p1-m002r0,1899.0,2279.0,-17 %,False
3968,ASUS TUF Gaming A16 FA608UM-RV053 (90NR0KV1-M005H0),https://notecomp.az/noutbuklar/asus-tuf-gaming-a16-fa608um-rv053-90nr0kv1-m005h0,2699.0,3238.0,-17 %,False
3967,Asus Vivobook S16 S3607VA-RP096 (90NB1671-M007N0),https://notecomp.az/noutbuklar/asus-vivobook-s3607va-rp096-90nb1671-m007n0,1530.0,1836.0,-17 %,False
3966,HP OMEN MAX Gaming Laptop 16-ah0020ci (C0DQ2EA),https://notecomp.az/noutbuklar/hp-omen-max-gaming-laptop-16-ah0020ci-c0dq2ea,7900.0,9480.0,-17 %,False
3965,HP OMEN MAX Gaming Laptop 16-ah0023ci (BK9Z3EA),https://notecomp.az/noutbuklar/hp-omen-max-gaming-laptop-16-ah0023ci-bk9z3ea,6380.0,7656.0,-17 %,False
3964,HP OMEN MAX Gaming Laptop 16-ah0012ci (C0DQ1EA),https://notecomp.az/noutbuklar/hp-omen-max-gaming-laptop-16-ah0012ci-c0dq1ea,4490.0,5393.0,-17 %,False
3963,HP Spectre x360 2-in-1 Laptop 16-aa0002ci (A16KFEA),https://notecomp.az/noutbuklar/hp-spectre-x360-2-in-1-laptop-16-aa0002ci-a16kfea,4040.0,4854.0,-17 %,False
3962,HP OMEN Slim Gaming Laptop 16-an0002ci (C0DQ3EA),https://notecomp.az/noutbuklar/hp-omen-slim-gaming-laptop-16-an0002ci-c0dq3ea,3850.0,4621.0,-17 %,False
3961,Dell Pro 15 Essential PV15250 Core i7 (210-BTJP),https://notecomp.az/noutbuklar/dell-pro-15-essential-pv15250-core-i7-210-btjp,1449.0,1738.0,-17 %,False
3960,Dell 15 DC15250 (210-BRNX_İ5_16_512_UBU),https://notecomp.az/noutbuklar/dell-15-dc15250-210-brnxİ516512ubu,1099.0,1399.0,-21 %,False
3957,"Lenovo ThinkPad E16 G3 Ultra 7 255H, 32GB",https://notecomp.az/noutbuklar/lenovo-thinkpad-e16-g3,2299.0,2759.0,-17 %,False
3956,HP OmniBook 5 Flip x360 14-fp0017ci (BZ1H8EA),https://notecomp.az/noutbuklar/hp-omnibook-5-flip-x360-14-fp0017ci-bz1h8ea,1599.0,1918.0,-17 %,False
3955,Asus VivoBook X1502VA-BQ1283 (90NB10T2-M01TX0),https://notecomp.az/noutbuklar/asus-vivobook-x1502va-bq1283-90nb10t2-m01tx0,1179.0,1419.0,-17 %,False
3954,ASUS VivoBook 15 X1504VA-BQ590 (90NB13Y1-M00X70),https://notecomp.az/noutbuklar/asus-vivobook-15-x1504va-bq590-90nb13y1-m00x70-1,1129.0,1359.0,-17 %,False
3952,HP OmniBook 5 LaptopAI 16-af1005ci (C0DR9EA),https://notecomp.az/noutbuklar/hp-omnibook-5-laptopai-16-af1005ci-c0dr9ea,2199.0,2639.0,-17 %,False
3950,ASUS Zenbook S16 OLED UM5606RK282W (90NB13M2-M00H40) 2025,https://notecomp.az/noutbuklar/asus-zenbook-s16-um5606rk282w-90nb13m2-m00h40-2025,3499.0,4199.0,-17 %,False
3949,ASUS Zenbook 14 OLED UX3405CA-PP655 (90NB14W2-M00YZ0) 2025,https://notecomp.az/noutbuklar/asus-zenbook-14-oled-ux3405ca-pp655-90nb14w2-m00yz0-2025,2949.0,3539.0,-17 %,False
3948,Laptop HP 250R G9 (B39S2AT),https://notecomp.az/noutbuklar/hp-250r-g9-b39s2at,1149.0,1399.0,-18 %,False
3947,Noutbuk HP ZBook Firefly G11 (8S9T1EA),https://notecomp.az/noutbuklar/hp-zbook-firefly-g11-8s9t1ea,4450.0,5340.0,-17 %,False
3944,Asus ROG Strix G18 G815JPR-S9056 (90NR0LM1-M002T0),https://notecomp.az/noutbuklar/asus-rog-strix-g18-g815jpr-s9056-90nr0lm1-m002t0,4599.0,5335.0,-14 %,False
3943,HP OmniBook 5 LaptopAI 16-af1001ci (BM0Q2EA),https://notecomp.az/noutbuklar/hp-omnibook-5-laptopai-16-af1001ci-bm0q2ea,2200.0,2640.0,-17 %,False
3942,HP Laptop AI 15-fd2001ci (BM0Q5EA),https://notecomp.az/noutbuklar/hp-laptop-ai-15-fd2001ci-bm0q5ea,1425.0,1710.0,-17 %,False
3941,Noutbuk HP OmniBook 5 16-ba1007ci (BG7J9EA),https://notecomp.az/noutbuklar/hp-omnibook-5-16-ba1007ci-bg7j9ea-1,1379.0,1659.0,-17 %,False
3939,HP OMEN Gaming Laptop 16-am0053ci (C0EF3EA),https://notecomp.az/noutbuklar/omen-gaming-laptop-16-am0053ci-c0ef3ea,2600.0,3120.0,-17 %,False
3938,HP OmniBook X Flip 2-in-1 Laptop Next Gen AI 14-fm0016ci (BZ2W9EA),https://notecomp.az/noutbuklar/omnibook-x-flip-2-in-1-laptop-next-gen-ai-14-fm0016ci-bz2w9ea,2599.0,3119.0,-17 %,False
3937,LENOVO LEGION 5 15AHP10 83M00056RK,https://notecomp.az/noutbuklar/legion-5-15ahp10-83m00056rk,2899.0,3479.0,-17 %,False
3936,LENOVO LEGION 5 15AHP10 83M0007RRK,https://notecomp.az/noutbuklar/legion-5-15ahp10-83m0007rrk,2599.0,3119.0,-17 %,False
3932,IdeaPad 5 2-in-1 14IRU9 (83DT009LRK),https://notecomp.az/noutbuklar/ideapad-5-2-in-1-14iru9-83dt009lrk,1699.0,2039.0,-17 %,False
3926,Dell Vostro 3530 (210-BGLW_i7_8GB_AZ),https://notecomp.az/noutbuklar/dell-vostro-3530-210-bglwi78gbaz,1149.0,1379.0,-17 %,False
3925,LENOVO IdeaPad Slim 5 14IRH10R 83J0006NRK,https://notecomp.az/noutbuklar/ideapad-slim-5-14irh10r-83j0006nrk,1499.0,1799.0,-17 %,False
3924,LENOVO IdeaPad Slim 5 14IRH10R (83J0006PRK),https://notecomp.az/noutbuklar/ideapad-slim-5-14irh10r-83j0006prk,1799.0,2159.0,-17 %,False
3923,ASUS VivoBook S14 OLED S5406SA-QD028 (90NB15R3-M009F0),https://notecomp.az/noutbuklar/vivobook-s-14-oled-s5406sa-qd028-90nb15r3-m009f0,1749.0,2099.0,-17 %,False
3922,Lenovo ThinkPad E16 G3 Ultra 7 255H,https://notecomp.az/noutbuklar/thinkpad-e16-g3-ultra-7-255h,1999.0,2398.0,-17 %,False
3921,Lenovo ThinkPad E16 G3 16 Ultra 5 225U,https://notecomp.az/noutbuklar/thinkpad-e16-g3-16-ultra-5,1799.0,2159.0,-17 %,False
3920,ASUS VivoBook S16 OLED S3607CA-SH079 (90NB16I2-M00640),https://notecomp.az/noutbuklar/asus-vivobook-s16-oled-s3607ca-sh079-2025,1999.0,2399.0,-17 %,False
3912,Dell 15 DC15250 (210-BRNX_İ7_16_512_UBU),https://notecomp.az/noutbuklar/dell-15-dc15250-210-brnxİ716512ubu,1279.0,1534.0,-17 %,False
3911,Lenovo Legion 9 18IAX10 (83EY0029RK),https://notecomp.az/noutbuklar/lenovo-legion-9-18iax10-83ey0029rk,9650.0,11190.0,-14 %,False
3902,Asus ROG Strix G16 G614PM-S5079 90NR0KW7-M004B0,https://notecomp.az/noutbuklar/asus-rog-strix-g16-g614pm-s5079-90nr0kw7-m004b0,3399.0,4079.0,-17 %,False
3901,Lenovo Legion 5 15IRX10 (83LY00J2RK),https://notecomp.az/noutbuklar/lenovo-legion-5-15irx10-83ly00j2rk,3399.0,3839.0,-11 %,False
3900,Lenovo IdeaPad Slim 3 15IRH10 (83K100RFRK),https://notecomp.az/noutbuklar/lenovo-ideapad-slim-3-15irh10-83k100rfrk,1449.0,1739.0,-17 %,False
3899,Lenovo Legion Pro 5 16IRX10 (83NN001HRK),https://notecomp.az/noutbuklar/lenovo-legion-pro-5-16irx10-83nn001hrk,3599.0,4078.0,-12 %,False
3893,Dell Vostro 3520 210-BECX Core i7,https://notecomp.az/noutbuklar/dell-vostro-3520-210-becx-core-i7,1199.0,1439.0,-17 %,False
3891,ASUS ROG Strix G16 G615JMR-S5119 90NR0LB1-M005E0,https://notecomp.az/noutbuklar/asus-rog-strix-g16-g615jmr-s5119-90nr0lb1-m005e0,3449.0,4138.0,-17 %,False
3890,ASUS TUF Gaming A18 FA808UH-S8063 (90NR0NM1-M003D0),https://notecomp.az/noutbuklar/asus-tuf-gaming-a18-fa808uh-s8063-90nr0nm1-m003d0-gaming,2499.0,2865.0,-13 %,False
3889,Dell Vostro 3530 (210_BGLW) Intel Core i3,https://notecomp.az/noutbuklar/dell-vostro-3530-210bglw_intel_core_i3,849.0,1059.0,-20 %,False
3888,ASUS VivoBook 17 X1704VA-AU830 (90NB13X2-M00910),https://notecomp.az/noutbuklar/asus-vivobook-17-x1704va-au830-90nb13x2-m00910,1399.0,1679.0,-17 %,False
3883,HP Laptop 15-fd0193ci A9DT9EA,https://notecomp.az/noutbuklar/hp-laptop-15-fd0193ci-a9dt9ea,1249.0,1469.0,-15 %,False
3882,HP Pavilion Laptop 16-af0016ci (A9MY3EA),https://notecomp.az/noutbuklar/hp-pavilion-laptop-16-af0016ci-a9my3ea,1699.0,1988.0,-15 %,False
3879,HP Laptop 14-ep0028ci 8F5G9EA,https://notecomp.az/noutbuklar/hp-laptop-14-ep0028ci-8f5g9ea,1099.0,1299.0,-15 %,False
3876,Noutbuk Lenovo IdeaPad 1 15IJL7 (82LX00G9RK),https://notecomp.az/noutbuklar/noutbuk-lenovo-ideapad-1-15ijl7-82lx00g9rk,599.0,719.0,-17 %,False
3875,Lenovo IdeaPad Slim 3 14IRH10 83K000BVRK,https://notecomp.az/noutbuklar/lenovo-ip-slim-3-14irh10-83k000bvrk,1199.0,1439.0,-17 %,False
3874,ASUS VivoBook S16 OLED S3607CA-SH107 (90NB16I2-M007M0) 2025,https://notecomp.az/noutbuklar/asus-vivobook-s16-oled-s3607ca-sh078-90nb16i2-m007m0-2025,1649.0,1979.0,-17 %,False
3872,ASUS Vivobook S 14 OLED S5406SA-QD100 (90NB15R3-M00BP0),https://notecomp.az/noutbuklar/asus-vivobook-s-14-oled-s5406sa-qd100-90nb15r3-m00bp0,1899.0,2221.0,-14 %,False
3871,Lenovo ThinkBook 16 G8 IRL (21SH008ART),https://notecomp.az/noutbuklar/lenovo-thinkbook-16-g8-irl-21sh008art,1399.0,1636.0,-14 %,False
3869,Notebook ASUS VivoBook 15 X1504VA-BQ721 90NB10J1-M01AD0,https://notecomp.az/noutbuklar/notebook-asus-vivobook-15-x1504va-bq721-90nb10j1-m01ad0,1379.0,1659.0,-17 %,False
3868,ASUS VivoBook 15 X1502VA-BQ901 (90NB10T2-M01740),https://notecomp.az/noutbuklar/asus-vivobook-15-x1502va-bq901-90nb10t2-m01740,1499.0,1799.0,-17 %,False
3865,Lenovo LOQ 15IAX9 (83GS00R9RK),https://notecomp.az/noutbuklar/lenovo-loq-15iax9-83gs00r9rk,1699.0,1999.0,-15 %,False
3862,Lenovo ThinkBook 14 G8 IRL 21SG008LRT,https://notecomp.az/noutbuklar/lenovo-thinkbook-14-g8-irl-21sg008lrt,1749.0,1995.0,-12 %,False
3859,ASUS ZenBook S14 OLED UX5406SA (90NB14F1-M007V0),https://notecomp.az/noutbuklar/asus-zenbook-s-14-oled-ux5406sa-90nb14f1-m007v0,2699.0,2999.0,-10 %,False
3858,ASUS Zenbook 14 OLED UM3406KA-QD130 (90NB14U1-M007L0),https://notecomp.az/noutbuklar/asus-zenbook-14-oled-um3406ka-qd130-90nb14u1-m007l0,1899.0,2221.0,-14 %,False
3856,Asus VivoBook 15 M3607HA-RP012 (90NB10T2-M01450),https://notecomp.az/noutbuklar/asus-vivobook-15-m3607ha-rp012-90nb10t2-m01450,1329.0,1544.0,-14 %,False
3855,Ultrabook ASUS ZenBook Duo OLED UX8406CA-QL080W 90NB14X1-M00340,https://notecomp.az/noutbuklar/ultrabook-asus-zenbook-duo-oled-ux8406ca-ql080w-90nb14x1-m00340,3599.0,3900.0,-8 %,False
3854,ASUS TUF Gaming F16 FX608JPR-RV077 (90NR0NG1-M005H0),https://notecomp.az/noutbuklar/asus-tuf-gaming-f16-fx608jpr-rv077-90nr0ng1-m005h0,3299.0,3859.0,-15 %,False
3837,HP OmniBook 5 LaptopAI 16-af1013ci (BK9Y8EA),https://notecomp.az/noutbuklar/noutbuk-hp-omnibook-5-bg7h9ea-1,1849.0,2200.0,-16 %,False
3835,Noutbuk HP OmniBook 5 (BG7H9EA),https://notecomp.az/noutbuklar/noutbuk-hp-omnibook-5-bg7h9ea,1799.0,2210.0,-19 %,False
3833,Gaming Noutbuk HP Victus 16-r1050ci (A33VJEA),https://notecomp.az/noutbuklar/gaming-noutbuk-hp-victus-16-r1050ci-a33vjea,2599.0,3140.0,-17 %,False
3832,Asus Zenbook UX3407QA-QD428W (90NB1502-M00TB0),https://notecomp.az/noutbuklar/asus-zenbook-ux3407qa-qd428w-90nb1502-m00tb0,2399.0,2899.0,-17 %,False
3829,Noutbuk ASUS Vivobook 15 X1504VA-BQ2275 (90NB10J1-M02UV0),https://notecomp.az/noutbuklar/noutbuk-asus-vivobook-15-x1504va-bq2275-90nb10j1-m02uv0,1049.0,1258.0,-17 %,False
3828,ASUS TUF Gaming A18 FA808UP-S8060 90NR0NL1-M00390,https://notecomp.az/noutbuklar/asus-tuf-gaming-a18-fa808up-s8060-90nr0nl1-m00390,3179.0,3819.0,-17 %,False
3823,ASUS ROG Zephyrus G16 OLED GU605CW-QR094W 90NR0LX6-M005U0,https://notecomp.az/noutbuklar/asus-rog-zephyrus-g16-oled-gu605cw-qr094w-90nr0lx6-m005u0,6999.0,8228.0,-15 %,False
3822,ASUS ROG Zephyrus G16 OLED GU605CP-QR040 90NR0MM2-M001S0,https://notecomp.az/noutbuklar/asus-rog-zephyrus-g16-oled-gu605cp-qr040-90nr0mm2-m001s0,5099.0,6119.0,-17 %,False
3821,ASUS ROG Zephyrus G14 OLED GA403WW-QS083 90NR0MA3-M00450,https://notecomp.az/noutbuklar/asus-rog-zephyrus-g14-oled-ga403ww-qs083-90nr0ma3-m00450,6599.0,7720.0,-15 %,False
3817,Asus ROG Zephyrus G14 OLED GA403WR-QS126 (90NR0M54-M006F0) (2025),https://notecomp.az/noutbuklar/asus-rog-zephyrus-g14-oled-ga403wr-qs126-90nr0m54-m006f0,5399.0,6316.0,-15 %,False
3812,Dell Vostro 3530 N1605QVNB3530EMEA01_UBU,https://notecomp.az/noutbuklar/dell-vostro-3530-n1605qvnb3530emea01ubu,1299.0,1629.0,-20 %,False
3811,ASUS Vivobook Pro 15 V3607VM-RP072 (90NB16K1-M005Z0),https://notecomp.az/noutbuklar/asus-vivobook-pro-15-v3607vm-rp072-90nb16k1-m005z0,2399.0,2799.0,-14 %,False
3810,ASUS Vivobook Pro 15 OLED V360 7VH-RP070 (90NB16L1-M00650),https://notecomp.az/noutbuklar/asus-vivobook-pro-15-oledv3607vh-rp070-90nb16l1-m00650,2339.0,2739.0,-15 %,False
3809,ASUS Zenbook 14 OLED UX3405CA-QL607 (90NB14W4-M00WB0),https://notecomp.az/noutbuklar/asus-zenbook-14-oled-ux3405ca-90nb14w4-m00wb0,2049.0,2459.0,-17 %,False
3799,ASUS ROG Zephyrus G14 OLED GA403WR-QS093 90NR0M53-M004X0,https://notecomp.az/noutbuklar/asus-rog-zephyrus-g14-oled-ga403wr-qs093-90nr0m53-m004x0,5399.0,6316.0,-15 %,False
3798,ASUS ROG Zephyrus G14 OLED GA403WP-QS034 90NR0LW1-M00220,https://notecomp.az/noutbuklar/asus-rog-zephyrus-g14-oled-ga403wp-qs034-90nr0lw1-m00220,4399.0,5146.0,-15 %,False
3797,MSI Raider 18 HX AI A2XWJG-810AZ 9S7-182462-810,https://notecomp.az/noutbuklar/msi-raider-18-hx-ai-a2xwjg-810az-9s7-182462-810,9499.0,11113.0,-15 %,False
3796,MSI Vector 17 HX AI (9S7‑17S372‑213),https://notecomp.az/noutbuklar/msi-vector-17-hx-ai-9s7‑17s372‑213,7559.0,8844.0,-15 %,False
3795,ASUS ROG Strix SCAR 18 G835LX-SA040W 90NR0LF1-M00520,https://notecomp.az/noutbuklar/asus-rog-strix-scar-18-g835lx-sa040w-90nr0lf1-m00520,9899.0,11581.0,-15 %,False
3794,ASUS ROG Strix SCAR 18 G835LX-SA034W (90NR0LF1-M00470),https://notecomp.az/noutbuklar/asus-rog-strix-scar-18-g835lx-sa034w-90nr0lf1-m00470-1,9199.0,10762.0,-15 %,False
3793,ASUS ROG Strix SCAR 16 (90NR0LD1 M001D0),https://notecomp.az/noutbuklar/asus-rog-strix-scar-16-90nr0ld1-m001d0,6899.0,8071.0,-15 %,False
3792,ASUS ROG Strix G18 G815LW-S9014 (90NR0LC1-M000F0),https://notecomp.az/noutbuklar/asus-rog-strix-g18-g815lw-s9014-90nr0lc1-m000f0,6399.0,7486.0,-15 %,False
3791,ASUS ROG Strix G16 G615LW-S5004 (90NR0LG1-M00040),https://notecomp.az/noutbuklar/asus-rog-strix-g16-g615lw-s5004-90nr0lg1-m00040,6299.0,7369.0,-15 %,False
3790,MSI Vector 16 HX AI A2XWHG-032AZ 9S7-15M352-032,https://notecomp.az/noutbuklar/msi-vector-16-hx-ai-a2xwhg-032az-9s7-15m352-032-1,4499.0,5263.0,-15 %,False
3788,ASUS ROG Strix G18 G815LR-S9085 90NR0LT1-M00390,https://notecomp.az/noutbuklar/asus-rog-strix-g18-g815lr-s9085-90nr0lt1-m00390,5399.0,6479.0,-17 %,False
3787,ASUS ROG Strix G16 G615LR-S5192 (90NR0LR1-M007S0),https://notecomp.az/noutbuklar/asus-rog-strix-g16-90nr0lr1-m007s0,5449.0,6539.0,-17 %,False
3786,ASUS ROG Strix G18 G815JPR-S9037 90NR0LM1-M001C0,https://notecomp.az/noutbuklar/asus-rog-strix-g18-g815jpr-s9037-90nr0lm1-m001c0,4299.0,5199.0,-17 %,False
3785,MSI Crosshair 18 HX AI A2XWGKG-039XAZ 9S7-184111-039,https://notecomp.az/noutbuklar/msi-crosshair-18-hx-ai-a2xwgkg-039xaz-9s7-184111-039,4199.0,4812.0,-13 %,False
3784,MSI Crosshair 17 HX AI D2XWGKG-042XAZ 9S7-17T423-042,https://notecomp.az/noutbuklar/msi-crosshair-17-hx-ai-d2xwgkg-042xaz-9s7-17t423-042,4099.0,4795.0,-15 %,False
3783,ASUS TUF Gaming F16 FX608JMR‑RV037 (90NR0NB1‑M002S0),https://notecomp.az/noutbuklar/asus-tuf-gaming-f16-fx608jmr‑rv037-pn-90nr0nb1‑m002s0,2999.0,3599.0,-17 %,False
3782,ASUS ROG Strix G18 G815JMR-S9092 90NR0LE1-M004U0,https://notecomp.az/noutbuklar/asus-rog-strix-g18-g815jmr-s9092-90nr0le1-m004u0,4149.0,4979.0,-17 %,False
3781,ASUS TUF Gaming F16 FX608JM-RV002 90NR0MI1-M002V0,https://notecomp.az/noutbuklar/asus-tuf-gaming-f16-fx608jm-rv002-90nr0mi1-m002v0,2429.0,2899.0,-16 %,False
3780,HP 250 G10 Notebook PC AD0Z7ET,https://notecomp.az/noutbuklar/hp-250-g10-notebook-pc-ad0z7et,1435.0,1655.0,-13 %,False
3778,HP Laptop 15-fd1040ci A5CV9EA,https://notecomp.az/noutbuklar/hp-laptop-15-fd1040ci-a5cv9ea,1285.0,1488.0,-14 %,False
3775,HP Pavilion Laptop 16-af0009ci B0QT6EA,https://notecomp.az/noutbuklar/hp-pavilion-laptop-16-af0009ci-b0qt6ea,1399.0,1612.0,-13 %,False
3774,HP 250RG9 i5-1335U (9Y6T0AT),https://notecomp.az/noutbuklar/hp-250rg9-i5-1335u-9y6t0at,979.0,1400.0,-30 %,False
3772,HP 250 15.6-inch G10 Notebook (8A545EA),https://notecomp.az/noutbuklar/hp-250-15.6-inch-g10-notebook-8a545ea,1782.0,2227.0,-20 %,False
3771,ASUS Zenbook 14 OLED UX3405-QD379W (90NB11R1-M00ZU0),https://notecomp.az/noutbuklar/asus-zenbook-14-oled-ux3405-qd379w-90nb11r1-m00zu0,2775.0,3247.0,-15 %,False
3770,HP 250 G10 Notebook (968S6ET),https://notecomp.az/noutbuklar/hp-250-g10-notebook-968s6et,1600.0,2100.0,-24 %,False
3768,HP Pavilion x360 2-in-1 Laptop 14-ek2000ci (B5JQ6EA),https://notecomp.az/noutbuklar/hp-pavilion-x360-2-in-1-laptop-14-ek2000ci-b5jq6ea,1849.0,2163.0,-15 %,False
3767,HP OmniBook Ultra Flip 14-fh0003ci (B5JQ7EA),https://notecomp.az/noutbuklar/hp-omnibook-ultra-flip-14-fh0003ci-b5jq7ea,3820.0,4500.0,-15 %,False
3766,HP 15-fc0036ci (84K04EA),https://notecomp.az/noutbuklar/hp-15-fc0036ci-84k04ea,976.0,1142.0,-15 %,False
3765,HP 250G10 i5-1334U,https://notecomp.az/noutbuklar/hp-250g10-i5-1334u,999.0,1245.0,-20 %,False
3764,Asus TUF Gaming A14 FA401UU-RG074 (90NR0JD1-M004E0),https://notecomp.az/noutbuklar/asus-tuf-gaming-a14-fa401uu-rg074-90nr0jd1-m004e0,2685.0,3142.0,-15 %,False
3757,LENOVO ThinkBook 16 G8 IAL 21SK007URT (2025),https://notecomp.az/noutbuklar/lenovo-thinkbook-16-g8-ial-21sk007urt,1799.0,1999.0,-10 %,False
