product_id,title,url,price_azn,old_price_azn,discount_percent,discount_azn
1756221,Notbuk Lenovo IdeaPad Slim 3 15IAN8 82XB00HBRK,https://birmarket.az/product/1756221-notbuk-lenovo-ideapad-slim-3-15ian8-arctic-grey-intel-n100-8-gb-ram-512-gb-ssd-15-6-ips-freedos-82xb00hbrk,712.29,1300.0,-45 %,587.71
1000137,Notbuk Asus Vivobook Go E1504GA-BQ192 (90NB0ZT1-M00XC0),https://birmarket.az/product/1000137-notbuk-asus-vivobook-go-e1504ga-bq192-90nb0zt1-m00xc0,834.97,1299.0,-36 %,464.03
455737,Notbuk HP Probook 440 G9 (6A1S8EA),https://birmarket.az/product/455737-noutbuk-hp-pb440g9-i3-1215u-14-8gb-256-pc-6a1s8ea,1070.0,,,
1044915,Notbuk Asus Vivobook X1504VA-NJ379 (90NB10J2-M00H50),https://birmarket.az/product/1044915-notbuk-asus-vivobook-x1504va-nj379-90nb10j2-m00h50,1187.47,1590.0,-25 %,402.53
572648,Notbuk HP Probook 450 G9 (6S6Q2EA),https://birmarket.az/product/572648-noutbuk-hp-probook-450-g9-6s6q2ea,2599.0,,,
551342,Notbuk HP 250 G8 (5N202ES),https://birmarket.az/product/551342-noutbuk-hp-250-g8-5n202es,810.0,1200.0,-33 %,390.0
1220880,Notbuk Lenovo Yoga 7 2-IN-1 (83JQ003GRK),https://birmarket.az/product/1220880-notbuk-lenovo-yoga-7-2-in-1-83jq003grk,1949.0,2599.0,-25 %,650.0
1880724,Notbuk Asus VivoBook X1404VAP-V14.C58256,https://birmarket.az/product/1880724-notbuk-asus-vivobook-x1404vap-v14-c58256-14-0-fhd,1025.0,1250.0,-18 %,225.0
964140,Notbuk Asus Vivobook X1504VA-NJ725 (90NB10J2-M01E60),https://birmarket.az/product/964140-notbuk-asus-vivobook-x1504va-nj725-90nb10j2-m01e60,799.0,1199.99,-33 %,400.99
1085820,Notbuk HP Victus Gaming 16-r1062ci (A33VZEA),https://birmarket.az/product/1085820-notbuk-hp-victus-gaming-laptop-16-r1062ci-a33vzea,1898.0,2099.0,-10 %,201.0
1389991,Notbuk Lenovo Legion 5 15AHP10 (83M00056RK),https://birmarket.az/product/1389991-notbuk-lenovo-legion-5-15ahp10-83m00056rk,2929.0,3624.0,-19 %,695.0
1160170,Notbuk HP Victus 16-R1050CI (A33VJEA),https://birmarket.az/product/1160170-notbuk-hp-victus-16-r1050ci-a33vjea-a33vjea,2449.0,3899.0,-37 %,1450.0
945501,Notbuk Acer Aspire 3 A315-24P (NX.KDEER.00G-N),https://birmarket.az/product/945501-notbuk-acer-aspire-3-a315-24p-nx-kdeer-00g-n,1079.0,1499.0,-28 %,420.0
1595068,Oyun notbuk Asus TUF Gaming F16 FX608JHR-RV036 (90NR0NA1-M001T0),https://birmarket.az/product/1595068-oyun-notbuk-asus-tuf-gaming-f16-fx608jhr-rv036-90nr0na1-m001t0,2599.0,3199.0,-19 %,600.0
774840,"Notbuk Apple MacBook Air 13.6"" M2 2022 8GB/512GB Silver (MLY03LL/A)",https://birmarket.az/product/774840-notbuk-apple-macbook-air-13-m2-8gb-512gb-silver-mly03ll-a,2590.0,2999.0,-14 %,409.0
825179,"Notbuk Apple MacBook Air 13.6"" M3 2024 8GB/512GB Space Gray",https://birmarket.az/product/825179-notbuk-apple-macbook-air-13-m3-8c-cpu-10c-gpu-8gb-512gb-space-grey-mrxp3ru-a,2498.99,2899.0,-14 %,400.01
941726,Notbuk Asus Vivobook 16X K3604VA-MB243 (90NB1072-M009X0),https://birmarket.az/product/941726-notbuk-asus-vivobook-16x-k3604va-mb243-90nb1072-m009x0,1199.0,1499.0,-20 %,300.0
945532,Notbuk HP 15-fd0072ci (84K05EA),https://birmarket.az/product/945532-notbuk-hp-15-fd0072ci-84k05ea,1499.0,1999.0,-25 %,500.0
343016,"Notbuk Apple MacBook Air 13.6"" M2 2022 8GB/256GB Starlight (MLY13RU/A)",https://birmarket.az/product/343016-noutbuk-apple-macbook-air-13-6-m2-2022-8gb-256gb-mly13ru-a-starlight,1999.0,2634.22,-24 %,635.22
1385213,Notbuk Honor Magic Book X16 Space Gray (BRG-585) 2025,https://birmarket.az/product/1385213-notbuk-honor-magic-book-x16-space-gray-brg-585-2025,1129.0,1499.0,-25 %,370.0
956211,Notbuk HP Laptop 15-fd0193ci (A9DT9EA),https://birmarket.az/product/956211-notbuk-hp-laptop-15-fd0193ci-a9dt9ea,1239.0,1599.0,-23 %,360.0
1501205,Notbuk Apple MacBook Pro 14 M5 2025 (10C CPU/10C GPU) 16GB/512GB Space Black MDE04 (Rəsmi zəmanət),https://birmarket.az/product/1501205-notbuk-apple-macbook-pro-14-m5-2025-10c-cpu-10c-gpu-16gb-512gb-space-black-mde04-resmi-zemanet,3549.0,4499.0,-21 %,950.0
1220659,Notbuk ASUS TUF Gaming A15 FA507NUR-LP044 90NR0JP5-M002D0,https://birmarket.az/product/1220659-notbuk-asus-tuf-gaming-a15-fa507nur-lp044-90nr0jp5-m002d0,1999.0,2300.0,-13 %,301.0
1377394,Notbuk LENOVO LEGION PRO 7 16IAX10H 198156390523,https://birmarket.az/product/1377394-lenovo-legion-pro-7-16iax10h-198156390523,7999.0,8499.0,-6 %,500.0
918567,Notbuk Acer Aspire 5 A514-56M (NX.KHCER.002),https://birmarket.az/product/918567-notbuk-acer-aspire-5-a514-56m-nx-khcer-002,1049.0,1349.0,-22 %,300.0
1434329,Notbuk Asus Tuf Gaming FA506NCG-HN185 (90NR0JF7-M00J10),https://birmarket.az/product/1434329-asus-tuf-gaming-fa506ncg-hn185-90nr0jf7-m00j10,1690.0,1999.0,-15 %,309.0
956216,Notbuk HP Envy 14 x360 (A1WD3EA),https://birmarket.az/product/956216-notbuk-hp-envy-14-x360-a1wd3ea,2339.0,2699.0,-13 %,360.0
489196,Notbuk Lenovo IdeaPad 3 15IAU7 (82RK00L1RK-N),https://birmarket.az/product/489196-noutbuk-lenovo-ideapad-3-15iau7-82rk00l1rk-n,1500.0,1900.0,-21 %,400.0
1212855,Notbuk ASUS TUF Gaming F16 FX607VU-RL112 90NR0N06-M007E0,https://birmarket.az/product/1212855-notbuk-asus-tuf-gaming-f16-fx607vu-rl112-90nr0n06-m007e0,2299.9,3299.9,-30 %,1000.0
350753,"Notbuk Apple MacBook Air 13.6"" M2 2022 8GB/256GB Midnight (MLY33LL/A)",https://birmarket.az/product/350753-noutbuk-apple-macbook-air-13-6-m2-2022-8gb-256gb-mly33ll-a-midnight,2136.97,2486.85,-14 %,349.88
1125609,"Notbuk Apple MacBook Air 15.3"" M4 2025 (10C CPU/10C GPU), 16 GB/512 GB Midnight (MW1M3)",https://birmarket.az/product/1125609-notbuk-apple-macbook-air-15-3-m4-2025-10c-cpu-10c-gpu-16-gb-512-gb-midnight-mw1m3,2799.0,3999.0,-30 %,1200.0
956207,Notbuk HP Laptop 17-cn3036ci (A9DV0EA),https://birmarket.az/product/956207-notbuk-hp-laptop-17-cn3036ci-a9dv0ea,1387.93,1899.0,-27 %,511.07
1501440,Notbuk Apple MacBook Pro 14 M5 2025 (10C CPU/10C GPU) 16GB/512GB Silver MDE44 (Rəsmi zəmanət),https://birmarket.az/product/1501440-notbuk-apple-macbook-pro-14-m5-2025-10c-cpu-10c-gpu-16gb-512gb-silver-mde44-resmi-zemanet,3999.0,,,
724580,"Notbuk Apple MacBook Pro 14.2"" M3 Pro 2023 18GB/1TB Space Gray",https://birmarket.az/product/724580-notbuk-apple-macbook-pro-14-m3-pro-18gb-1tb-space-black-mrx43ru-a,3999.0,4499.0,-11 %,500.0
1337293,Notbuk Acer EX215-57 NX.EJAER.007,https://birmarket.az/product/1337293-notbuk-acer-ex215-57-nx-ejaer-007-nx-ejaer-007,999.0,1599.0,-38 %,600.0
1470638,Notbuk ASUS Vivobook S14 S3607CA-SH078 (90NB16E2-M00560),https://birmarket.az/product/1470638-notbuk-asus-vivobook-s14-s3607ca-sh078-90nb16e2-m00560,1299.0,1493.85,-13 %,194.85
1439279,Notbuk Lenovo Legion Pro 5 OLED 16AFR10 83F2000ARK (2025),https://birmarket.az/product/1439279-notbuk-lenovo-legion-pro-5-oled-16afr10-83f2000ark-2025,3479.0,4399.0,-21 %,920.0
509551,"Notbuk Apple MacBook Air 13.6"" M2 2022 8GB/512GB Space Gray (MLXX3)",https://birmarket.az/product/509551-noutbuk-apple-macbook-air-2022-mlxx3-space-gray,3585.9,4375.96,-18 %,790.06
956205,Notbuk HP Laptop 15-fd0119ci (A2LR3EA),https://birmarket.az/product/956205-notbuk-hp-laptop-15-fd0119ci-a2lr3ea,1129.0,,,
1591987,Notbuk Lenovo Yoga Slim 7 15ILL9 (83HM007QRK),https://birmarket.az/product/1591987-notbuk-lenovo-yoga-slim-7-15ill9-83hm007qrk,2979.0,3399.0,-12 %,420.0
397685,"Notbuk Apple MacBook Air 13.6"" M2 2022 16GB/256GB Midnight (Z160000KQ)",https://birmarket.az/product/397685-noutbuk-apple-macbook-air-13-6-m2-2022-16gb-256gb-midnight-z160000kq,2998.99,,,
1439309,Notbuk ASUS V16 V3607VM-RP049 90NB16K1-M003U0 (2025),https://birmarket.az/product/1439309-notbuk-asus-v16-v3607vm-rp049-90nb16k1-m003u0-2025,2199.0,2999.0,-27 %,800.0
1402225,Notbuk Lenovo V15 G5 83GW00AAFW,https://birmarket.az/product/1402225-notbuk-lenovo-v15-g5-83gw00aafw,1339.0,1699.0,-21 %,360.0
1230712,Noutbuk Lenovo LOQ 15IRX9 83DV014PRK,https://birmarket.az/product/1230712-lenovo-loq-15irx9-83dv014prk,2599.0,,,
988773,Notbuk HP 15-fd0130ci (B01FQEA),https://birmarket.az/product/988773-notbuk-hp-15-fd0130ci-b01fqea,1399.39,2400.0,-42 %,1000.61
760067,Notbuk HP Pavilion x360 Laptop 14-ek1018ci (8L5G3EA),https://birmarket.az/product/760067-notbuk-hp-pavilion-x360-laptop-14-ek1018ci-8l5g3ea,1399.0,1999.0,-30 %,600.0
1141387,Notbuk Asus ROG Strix G16 G614JU-N3156 (90NR0CC1-M012F0),https://birmarket.az/product/1141387-notbuk-asus-rog-strix-g16-g614ju-n3156-90nr0cc1-m012f0,2399.0,2499.0,-4 %,100.0
509056,Notbuk Asus Vivobook X1702ZA-AU155 (90NB0WZ1-M00640),https://birmarket.az/product/509056-noutbuk-asus-x1702za-au155-90nb0wz1-m00640,979.9,1299.0,-25 %,319.1
956196,Notbuk Asus VivoBook S 15 OLED S5507QA-MA006W (90NB14Q2-M005E0),https://birmarket.az/product/956196-notbuk-asus-vivobook-s-15-oled-s5507qa-ma006w-90nb14q2-m005e0,2219.0,2582.98,-14 %,363.98
939333,Notbuk Apple Macbook Air 13.6 M3 2024 8GB/256GB Silver,https://birmarket.az/product/939333-notbuk-apple-macbook-air-13-6-m3-8gb-256gb-silver-mrxq3ll-a,1983.99,2365.02,-16 %,381.03
1000138,Notbuk Asus Vivobook 15 X1504VA-BQ1244 (90NB10J2-M01HY0),https://birmarket.az/product/1000138-notbuk-asus-vivobook-15-x1504va-bq1244-90nb10j2-m01hy0,949.84,1259.9,-25 %,310.06
959113,Notbuk Asus Vivobook A1504VA-BQ1047 (90NB10J1-M019T0),https://birmarket.az/product/959113-notbuk-asus-vivobook-a1504va-bq1047-90nb10j1-m019t0,1239.99,1449.0,-14 %,209.01
1780239,Notbuk MSI Thin A15 B7VF (9S7-16RK11-461),https://birmarket.az/product/1780239-msi-thin-a15-b7vf-9s7-16rk11-461,1899.0,2199.0,-14 %,300.0
799125,"Notbuk Apple MacBook Air 13.6"" M3 2024 8GB/256GB Space Gray (MRXN3RU/A)",https://birmarket.az/product/799125-notbuk-apple-macbook-air-13-m3-8gb-256gb-space-gray-mrxn3,2249.0,2999.0,-25 %,750.0
1126092,"Notbuk Apple MacBook Air 13.6"" M4 2025 (10C CPU/8C GPU), 16 GB/256 GB Starlight (MW0Y3)",https://birmarket.az/product/1126092-notbuk-apple-macbook-air-13-6-m4-2025-10c-cpu-8c-gpu-16-gb-256-gb-starlight-mw0y3,2048.95,2399.99,-15 %,351.04
1036345,Notbuk HP 15-fd0095wm (A2BZ9UA),https://birmarket.az/product/1036345-notbuk-hp-15-fd0095wm-a2bz9ua,1039.98,1450.0,-28 %,410.02
1811544,Notbuk HP Victus 15-fa2013dx Gaming Laptop,https://birmarket.az/product/1811544-hp-victus-15-fa2013dx,1499.0,1799.0,-17 %,300.0
1673313,Notbuk Lenovo V15 G4 82YU0173RK,https://birmarket.az/product/1673313-lenovo-v15-g4,949.0,,,
890066,Notbuk HP Laptop 15-fd0346nia (943W8EA),https://birmarket.az/product/890066-notbuk-hp-laptop-15-fd0346nia-943w8ea,1550.0,1750.0,-11 %,200.0
1212874,Notbuk ASUS TUF Gaming F16 FX608JMR-RV037 90NR0NB1-M002S0 (2025),https://birmarket.az/product/1212874-notbuk-asus-tuf-gaming-f16-fx608jmr-rv037-90nr0nb1-m002s0-2025,2949.0,3299.0,-11 %,350.0
1199427,Notbuk Lenovo IdeaPad 1 15AMN7 82VG00UURK,https://birmarket.az/product/1199427-notbuk-lenovo-ideapad-1-15amn7-82vg00uurk,865.0,945.0,-8 %,80.0
1258819,Notbuk HP OmniBook 5 16-ba1007ci (BG7J9EA),https://birmarket.az/product/1258819-notbuk-hp-omnibook-5-16-ba1007ci-bg7j9ea,1277.5,1350.0,-5 %,72.5
870802,Notbuk Lenovo IdeaPad Slim 3 15IRH8 (83EM003TPS),https://birmarket.az/product/870802-notbuk-lenovo-ideapad-slim-3-15irh8-83em003tps,1884.99,1990.0,-5 %,105.01
1503951,Notbuk Lenovo Legion 5 16IRX9 83DG00NWRK,https://birmarket.az/product/1503951-noutbook-lenovo-legion-5-16irx9-83dg00nwrk,2698.99,3508.99,-23 %,810.0
748293,Notbuk Asus ExpertBook B2 (90NX06F1-M00670),https://birmarket.az/product/748293-notbuk-asus-expertbook-b2-90nx06f1-m00670,1599.9,2249.9,-29 %,650.0
1342914,Noutbuk Lenovo Legion 5 16IRX9 (83DG00NWRK),https://birmarket.az/product/1342914-noutbuk-lenovo-legion-5-16irx9-16-16gb-1tb-83dg00nwrk,2698.0,,,
1617472,Noutbuk Acer Nitro NL16-71G (NH.DAAER.002),https://birmarket.az/product/1617472-notbuk-acer-nitro-nl16-71g-gaming-intel-core-i7-13620h-16-gb-ram-512-gb-ssd-nvidia-geforce-rtx-3050-6-gb-16-wuxga-nh-daaer-002,1779.0,2299.0,-23 %,520.0
1223518,Noutbuk Asus VivoBook 15 R1504VA-BQ1050,https://birmarket.az/product/1223518-asus-vivobook-15-r1504va-bq1050,1234.98,1500.0,-18 %,265.02
724577,"Notbuk Apple MacBook Pro 14.2"" M3 2023 8GB/512GB Silver",https://birmarket.az/product/724577-notbuk-apple-macbook-pro-14-m3-8gb-512gb-silver-model-mr7j3ru-a,2976.76,3300.0,-10 %,323.24
509975,"Notbuk Apple MacBook Pro 14.2"" M2 Pro 2023 16GB/1TB Space Gray (MPHF3)",https://birmarket.az/product/509975-noutbuk-apple-macbook-pro-space-gray-mphf3,7199.98,,,
1782333,Oyun notbuk Asus TUF Gaming F15 FX507CC-LP144 (90NR0BV8-M00CS0),https://birmarket.az/product/1782333-asus-tuf-gaming-f15-fx507cc-lp144,2549.0,3300.0,-23 %,751.0
1337279,Notbuk Acer Aspire 3 A315-44P NX.KSJER.001,https://birmarket.az/product/1337279-notbuk-acer-aspire-3-a315-44p-nx-ksjer-001-nx-ksjer-001,1049.0,1459.0,-28 %,410.0
1153727,Notbuk Asus Vivobook 15 (90NB10J2-M018C0),https://birmarket.az/product/1153727-notbuk-asus-vivobook-15-90nb10j2-m018c0,872.88,1299.9,-33 %,427.02
971536,Notbuk Asus TUF Gaming A14 FA401UU-RG013 (90NR0JD1-M001E0),https://birmarket.az/product/971536-notbuk-asus-tuf-gaming-a14-fa401uu-rg013-90nr0jd1-m001e0,2279.0,2499.0,-9 %,220.0
1234651,Notbuk LENOVO IdeaPad Slim 5 15ARP10 83J30044RK,https://birmarket.az/product/1234651-notbuk-lenovo-ideapad-slim-5-15arp10-83j30044rk,1349.0,1949.0,-31 %,600.0
1390026,Notbuk MSI Cyborg 15 B2RWFKG-408XAZ (9S7-15Q342-408),https://birmarket.az/product/1390026-notbuk-msi-cyborg-15-b2rwfkg-408xaz-9s7-15q342-408,2399.0,2999.0,-20 %,600.0
1151777,Notbuk Acer Nitro ANV15-51 (NH.QQEER.002),https://birmarket.az/product/1151777-notbuk-acer-nitro-anv15-51-nh-qqeer-002,2399.0,2999.0,-20 %,600.0
1599836,Notbuk HP OmniBook X Flip x360 14-fm0017ci (BZ2X0EA),https://birmarket.az/product/1599836-notbuk-hp-omnibook-x-flip-x360-14-fm0017ci-bz2x0ea,2499.0,3099.0,-19 %,600.0
953094,Notbuk Samsung Galaxy Book4 NP750 (NP750XGK-KS2US),https://birmarket.az/product/953094-notbuk-samsung-galaxy-book4-np750-np750xgk-ks2us,1699.0,2300.0,-26 %,601.0
1808382,Notbuk Acer Nitro V 16 ANV16-71-794W (NH.QTMEM.002),https://birmarket.az/product/1808382-notbuk-acer-nitro-v-16-anv16-71-794w-nh-qtmem-002-core-i7-14650hx-14th,2699.0,3499.0,-23 %,800.0
549417,Notbuk HP 15s-eq2083ur (4H2W0EA),https://birmarket.az/product/549417-noutbuk-hp-15s-eq2083ur-4h2w0ea,999.0,1249.0,-20 %,250.0
588599,Notbuk HP ProBook 440 G10 (725H8EA),https://birmarket.az/product/588599-noutbuk-hp-pb440-g10-725h8ea,1239.0,1424.85,-13 %,185.85
720612,Notbuk Lenovo Ideapad Slim 3 (15IRU8 82X7004BPS),https://birmarket.az/product/720612-notbuk-lenovo-ideapad-slim-3-82x7004bps,899.96,1480.0,-39 %,580.04
534649,Notbuk HP 250 G10 (725G5EA),https://birmarket.az/product/534649-noutbuk-hp-250g10-725g5ea,1149.0,1380.0,-17 %,231.0
1068285,Notbuk Asus ExpertBook B1 B1503CVA-S70461 (90NX0801-M00VZ0),https://birmarket.az/product/1068285-notbuk-asus-expertbook-b1-b1503cva-s70461-90nx0801-m00vz0,979.0,1199.0,-18 %,220.0
1153751,Notbuk Acer Nitro 5 ANV15-51 (NH.QNCER.002),https://birmarket.az/product/1153751-notbuk-acer-nitro-5-anv15-51-nh-qncer-002,1993.0,2980.0,-33 %,987.0
1020043,Notbuk HP Envy x360 15-ew1058wm (85S59UA#ABA),https://birmarket.az/product/1020043-notbuk-hp-envy-x360-15-ew1058wm-85s59ua-aba,1549.99,2600.0,-40 %,1050.01
1299218,Notbuk ASUS VivoBook 18 M1807HA-S8055 90NB15P1-M002R0 (2025),https://birmarket.az/product/1299218-notbuk-asus-vivobook-18-m1807ha-s8055-90nb15p1-m002r0-2025,1879.0,2449.0,-23 %,570.0
614414,Notbuk Huawei MateBook D 14 Space Gray (53013RHL),https://birmarket.az/product/614414-notbuk-huawei-matebook-d-14-space-gray-53013rhl,1120.0,1800.0,-38 %,680.0
343017,"Notbuk Apple MacBook Air 13.6"" М2 2022 8GB/256GB Space Gray (MLXW3RU/A)",https://birmarket.az/product/343017-noutbuk-apple-macbook-air-13-6-m2-2022-8gb-256gb-mlxw3ru-a-space-grey,1678.78,2799.0,-40 %,1120.22
997379,Noutbuk Lenovo IdeaPad Slim 3 15IRH8 (83EM007LPS),https://birmarket.az/product/997379-noutbuk-lenovo-ideapad-slim-3-15irh8-83em007lps,1190.0,1659.0,-28 %,469.0
615564,"Notbuk Apple MacBook Air 13.6"" M2 2022 8GB/512GB Starlight (MLY23RU/A)",https://birmarket.az/product/615564-notbuk-apple-macbook-air-13-starlight-m2-mly23ru-a,3499.99,,,
869515,"Notbuk Apple MacBook Air 15.3"" M3 2024 8GB/512GB Starlight",https://birmarket.az/product/869515-notbuk-apple-macbook-air-15-3-m3-8gb-512gb-starlight,2799.0,3292.78,-15 %,493.78
1365182,Notbuk Lenovo V15 G2 IJL (82QY00SGAK),https://birmarket.az/product/1365182-lenovo-v15-g2-ijl-82qy00sgak-n4500-celeron,779.0,899.0,-13 %,120.0
1456498,Oyun noutbuku Asus ROG Strix G16 G615JMR-AS74 90NR0LB1-M000M0,https://birmarket.az/product/1456498-asus-rog-strix-g615jmr-as74,3199.0,3999.0,-20 %,800.0
1231185,Notbuk Lenovo IdeaPad Slim 3 15IRH8 (83EM00FQPS),https://birmarket.az/product/1231185-notbuk-lenovo-ideapad-slim-3-15irh8-83em00fqps-83em00fqps,1150.0,1399.0,-18 %,249.0
728733,Notbuk Tecno Megabook T1 (T15Da) 4894947004964,https://birmarket.az/product/728733-notbuk-tecno-megabook-t1-t15da-4894947004964,1350.99,1999.0,-32 %,648.01
743253,Notbuk Lenovo V15 G4 AMN (82YU0080AK),https://birmarket.az/product/743253-notbuk-lenovo-v15-g4-amn-82yu0080ak,855.99,1200.0,-29 %,344.01
1363928,Oyun notbuku Asus TUF Gaming F16 FX608JPR-RV019 (90NR0NG1-M00350),https://birmarket.az/product/1363928-oyun-notbuk-asus-tuf-gaming-f16-fx608jpr-rv019-90nr0ng1-m00350,3098.99,4087.9,-24 %,988.91
1080996,Notbuk MSI Thin 15 B12UCX-1633XAZ (9S7-16R831-1633),https://birmarket.az/product/1080996-notbuk-msi-thin-15-b12ucx-1633xaz-9s7-16r831-1633,1499.0,2099.0,-29 %,600.0
850711,Notbuk HP 15-fd0336nia (943W4EA),https://birmarket.az/product/850711-notbuk-hp-15-fd0336nia-943w4ea,899.99,1300.0,-31 %,400.01
1034175,Notbuk HP Pavilion Laptop 16-af0015ci (B0QT7EA),https://birmarket.az/product/1034175-notbuk-hp-pavilion-laptop-16-af0015ci-b0qt7ea,1589.0,2999.99,-47 %,1410.99
1138902,Notbuk ASUS ZenBook Duo UX8406M 90NB12U1-M000D0,https://birmarket.az/product/1138902-notbuk-asus-zenbook-duo-ux8406m-90nb14x1-m002h0-90nb12u1-m000d0,3999.0,4999.0,-20 %,1000.0
918560,Notbuk Acer Nitro 5 ANV15-51-735K (NH.QNBER.002),https://birmarket.az/product/918560-notbuk-acer-nitro-5-anv15-51-735k-nh-qnber-002,1995.0,3526.0,-43 %,1531.0
1011506,Notbuk HP 250 G10 (9G2G7ET),https://birmarket.az/product/1011506-notbuk-hp-250-g10-9g2g7et,1559.69,1999.0,-22 %,439.31
1160181,Notbuk Lenovo LOQ 15IRX9 (83DV00NBRK),https://birmarket.az/product/1160181-notbuk-lenovo-loq-15irx9-83dv00nbrk-83dv00nbrk,2199.0,2800.0,-21 %,601.0
768334,"Notbuk Apple MacBook Pro 14.2"" M3 2023 8GB/512GB Space Gray (MTL73)",https://birmarket.az/product/768334-notbuk-apple-macbook-pro-14-m3-2023-8gb-512gb-space-gray-mtl73zp-a,3036.99,3684.67,-18 %,647.68
870325,"Notbuk Apple MacBook Air 15.3"" M3 2024 8GB/256GB Space Gray",https://birmarket.az/product/870325-notbuk-apple-macbook-air-15-inch-apple-m3-8gb-256gb-space-grey-mrym3hn-a,2399.0,2799.0,-14 %,400.0
1235834,Notbuk LENOVO ThinkBook 16 G8 IAL 21SK007URT (2025),https://birmarket.az/product/1235834-notbuk-lenovo-thinkbook-16-g8-ial-21sk007urt-2025,1729.0,2999.0,-42 %,1270.0
1000121,Notbuk HP Envy x360 2-in-1 15-fe0018ci (B01FVEA),https://birmarket.az/product/1000121-notbuk-hp-envy-x360-2-in-1-15-fe0018ci-b01fvea,1679.0,2028.08,-17 %,349.08
760795,Notbuk HP ProBook 450 G10 (816P1EA),https://birmarket.az/product/760795-notbuk-hp-probook-450-g10-816p1ea,1760.0,,,
832552,Notbuk Asus TUF Gaming A15 (90NR0JF7-M001U0),https://birmarket.az/product/832552-notbuk-asus-tuf-gaming-a15-90nr0jf7-m001u0,1759.99,2349.9,-25 %,589.91
1502034,Notbuk Apple MacBook Pro 14 M5 2025 (10C CPU/10C GPU) 16GB/512GB Silver (MDE44),https://birmarket.az/product/1502034-notbuk-apple-macbook-pro-14-m5-2025-10c-cpu-10c-gpu-16gb-512gb-silver-mde44,3999.0,,,
870337,"Notbuk Apple MacBook Air 15.3"" M3 2024 16GB/512GB Silver",https://birmarket.az/product/870337-notbuk-apple-macbook-air-15-inch-apple-m3-16gb-512gb-silver-mxd23x-a,3500.0,,,
197862,Notbuk HP Pavilion 14-dv0016ur (3Y6N8EA),https://birmarket.az/product/197862-noutbuk-hp-pavilion-14-dv0016ur-3y6n8ea,1699.0,2100.0,-19 %,401.0
1145303,"Notbuk Apple MacBook Air 15.3"" M4 2025 (10C CPU/10C GPU), 16 GB/256 GB Midnight (MW1L3)",https://birmarket.az/product/1145303-notbuk-apple-macbook-air-15-3-m4-2025-10c-cpu-10c-gpu-16-gb-256-gb-midnight-mw1l3,2599.0,2999.0,-13 %,400.0
1351525,Notbuk HP ProBook 4 G1i 16 AI (AD2L5ET),https://birmarket.az/product/1351525-notbuk-hp-probook-4-g1i-16-ai-ad2l5et,1799.0,2093.37,-14 %,294.37
1141543,Notbuk Lenovo IdeaPad Slim 5 15ARP10 (83J30043RK),https://birmarket.az/product/1141543-notbuk-lenovo-ideapad-slim-5-15arp10-83j30043rk,1779.0,1999.0,-11 %,220.0
1301119,Notbuk ASUS TUF Gaming A18 FA808UH-S8052 90NR0NM1-M002K0 (2025),https://birmarket.az/product/1301119-notbuk-qarantiyaasus-tuf-gaming-a18-fa808uh-s8052-90nr0nm1-m002k0-2025,2379.0,2999.0,-21 %,620.0
1351275,Notbuk HP ProBook 4 G1i 16 AI (AD2L2ET),https://birmarket.az/product/1351275-notbuk-hp-probook-4-g1i-16-ai-ad2l2et,1599.0,1999.0,-20 %,400.0
1439164,Notbuk ASUS VivoBook S16 OLED S3607CA-SH079 90NB16I2-M00640 (2025),https://birmarket.az/product/1439164-notbuk-asus-vivobook-s16-oled-s3607ca-sh079-90nb16i2-m00640-2025,1979.0,2499.0,-21 %,520.0
1189575,Notbuk HP ProBook 450 15.6 inch G10 Notebook PC (968J7ET),https://birmarket.az/product/1189575-notbuk-hp-probook-450-15-6-inch-g10-notebook-pc-968j7et,1799.0,2249.0,-20 %,450.0
1619717,Notbuk Asus Vivobook S3407CA-LY014 (90NB16J1-M006T0),https://birmarket.az/product/1619717-notbuk-asus-vivobook-s3407ca-ly014-90nb16j1-m006t0,1499.0,1723.85,-13 %,224.85
1488469,Notbuk ASUS Vivobook S14 S3407CA-LY010 (90NB16J1-M006F0),https://birmarket.az/product/1488469-notbuk-asus-vivobook-s14-s3407ca-ly010-90nb16j1-m006f0,1749.0,2011.35,-13 %,262.35
1192603,Notbuk HP Pavilion Laptop 16-af0013ci (B5JR8EA),https://birmarket.az/product/1192603-notbuk-hp-pavilion-laptop-16-af0013ci-b5jr8ea,1689.0,1959.0,-14 %,270.0
1069051,Notbuk HP 250 15.6 inch G10 Notebook PC (AK9W9AT),https://birmarket.az/product/1069051-notbuk-hp-250-15-6-inch-g10-notebook-pc-ak9w9at,899.0,999.0,-10 %,100.0
1105813,Notbuk HP ProBook 460 16 inch G11 Notebook PC (A23BCEA),https://birmarket.az/product/1105813-notbuk-hp-probook-460-16-inch-g11-notebook-pc-a23bcea,2359.99,2985.66,-21 %,625.67
1054980,Notbuk Lenovo IdeaPad 5 2-in-1 14AHP9 (83DR000GUS),https://birmarket.az/product/1054980-notbuk-lenovo-ideapad-5-2-in-1-14ahp9-83dr000gus,1599.0,1699.0,-6 %,100.0
896421,Notbuk Lenovo V15 G4 IRU (83A1008YSA),https://birmarket.az/product/896421-notbuk-lenovo-v15-g4-iru-83a1008ysa,1166.88,2048.97,-43 %,882.09
